DATE,TIME,XR,YR,HEIGHT,TSS1,TSS2,TSS3,ALT,DEP,HEAD,LINE,DISCARD1,DISCARD2
22-05-2023,13:57:25.981,304305.13,6030996.69,NA,-2,1,-8,0.82,40.07,173.43,214,NA,NA
22-05-2023,13:57:25.661,304305.12,6030996.83,NA,-10,4,-11,0.83,40.06,173.51,214,NA,NA
22-05-2023,13:57:25.445,304305.12,6030996.93,NA,-10,-1,1,0.83,40.06,173.57,214,NA,NA
22-05-2023,13:57:25.233,304305.12,6030997.02,NA,-1,2,7,0.84,40.07,173.66,214,NA,NA
22-05-2023,13:57:24.912,304305.12,6030997.17,NA,-2,3,5,0.83,40.06,173.87,214,NA,NA
22-05-2023,13:57:24.698,304305.12,6030997.26,NA,-7,3,1,0.83,40.06,173.98,214,NA,NA
22-05-2023,13:57:24.482,304305.12,6030997.36,NA,-4,2,6,0.83,40.08,174.09,214,NA,NA
22-05-2023,13:57:24.164,304305.12,6030997.5,NA,-4,-2,5,0.83,40.08,174.23,214,NA,NA
22-05-2023,13:57:23.951,304305.12,6030997.59,NA,-6,0,4,0.83,40.09,174.32,214,NA,NA
22-05-2023,13:57:23.737,304305.13,6030997.68,NA,-10,-1,2,0.83,40.1,174.39,214,NA,NA
22-05-2023,13:57:23.415,304305.13,6030997.82,NA,7,3,-1,0.82,40.09,174.52,214,NA,NA
22-05-2023,13:57:23.202,304305.13,6030997.92,NA,2,1,1,0.82,40.1,174.55,214,NA,NA
22-05-2023,13:57:22.989,304305.13,6030998.01,NA,2,1,1,0.82,40.11,174.55,214,NA,NA
22-05-2023,13:57:22.667,304305.12,6030998.15,NA,1,-1,0,0.82,40.12,174.54,214,NA,NA
22-05-2023,13:57:22.455,304305.12,6030998.25,NA,-1,-1,3,0.82,40.13,174.55,214,NA,NA
22-05-2023,13:57:22.243,304305.12,6030998.34,NA,1,0,2,0.83,40.13,174.55,214,NA,NA
22-05-2023,13:57:21.922,304305.11,6030998.48,NA,-8,1,2,0.83,40.13,174.51,214,NA,NA
22-05-2023,13:57:21.709,304305.1,6030998.57,NA,-6,2,-3,0.83,40.13,174.47,214,NA,NA
22-05-2023,13:57:21.495,304305.1,6030998.67,NA,1,2,-12,0.83,40.14,174.43,214,NA,NA
22-05-2023,13:57:21.174,304305.08,6030998.81,NA,4,1,-2,0.83,40.14,174.34,214,NA,NA
22-05-2023,13:57:20.960,304305.07,6030998.91,NA,8,3,-3,0.83,40.14,174.27,214,NA,NA
22-05-2023,13:57:20.747,304305.05,6030999,NA,7,-1,-2,0.83,40.14,174.19,214,NA,NA
22-05-2023,13:57:20.424,304305.03,6030999.15,NA,7,-1,-2,0.82,40.16,174,214,NA,NA
22-05-2023,13:57:20.212,304305.01,6030999.24,NA,-1,2,-2,0.82,40.17,173.89,214,NA,NA
22-05-2023,13:57:19.999,304304.99,6030999.34,NA,-7,1,-2,0.81,40.17,173.78,214,NA,NA
22-05-2023,13:57:19.678,304304.97,6030999.48,NA,8,2,0,0.8,40.18,173.66,214,NA,NA
22-05-2023,13:57:19.465,304304.95,6030999.58,NA,7,2,-2,0.8,40.2,173.59,214,NA,NA
22-05-2023,13:57:19.251,304304.93,6030999.68,NA,0,-1,2,0.79,40.2,173.54,214,NA,NA
22-05-2023,13:57:18.931,304304.9,6030999.83,NA,2,-2,-1,0.78,40.21,173.5,214,NA,NA
22-05-2023,13:57:18.719,304304.88,6030999.93,NA,14,-10,-1,0.78,40.22,173.49,214,NA,NA
22-05-2023,13:57:18.398,304304.86,6031000.08,NA,0,-2,-1,0.76,40.21,173.49,214,NA,NA
22-05-2023,13:57:18.183,304304.84,6031000.18,NA,-1,2,1,0.76,40.22,173.53,214,NA,NA
22-05-2023,13:57:17.969,304304.83,6031000.29,NA,-6,1,1,0.76,40.23,173.57,214,NA,NA
22-05-2023,13:57:17.648,304304.81,6031000.44,NA,0,-3,1,0.75,40.22,173.64,214,NA,NA
22-05-2023,13:57:17.434,304304.8,6031000.55,NA,0,8,0,0.75,40.2,173.69,214,NA,NA
22-05-2023,13:57:17.221,304304.79,6031000.65,NA,0,8,0,0.75,40.2,173.72,214,NA,NA
22-05-2023,13:57:16.902,304304.76,6031000.81,NA,-13,-4,0,0.75,40.18,173.72,214,NA,NA
22-05-2023,13:57:16.689,304304.74,6031000.92,NA,-3,-1,0,0.75,40.18,173.71,214,NA,NA
22-05-2023,13:57:16.476,304304.73,6031001.03,NA,-1,-2,1,0.75,40.17,173.69,214,NA,NA
22-05-2023,13:57:16.153,304304.7,6031001.19,NA,3,-3,0,0.75,40.16,173.68,214,NA,NA
22-05-2023,13:57:15.938,304304.68,6031001.3,NA,1,4,-1,0.77,40.13,173.65,214,NA,NA
22-05-2023,13:57:15.725,304304.66,6031001.41,NA,-3,0,-1,0.77,40.11,173.57,214,NA,NA
22-05-2023,13:57:15.406,304304.63,6031001.58,NA,-3,6,1,0.77,40.11,173.45,214,NA,NA
22-05-2023,13:57:15.193,304304.61,6031001.68,NA,-6,7,0,0.78,40.1,173.37,214,NA,NA
22-05-2023,13:57:14.980,304304.59,6031001.79,NA,-3,4,1,0.78,40.07,173.28,214,NA,NA
22-05-2023,13:57:14.659,304304.56,6031001.95,NA,-3,4,1,0.8,40.05,173.18,214,NA,NA
22-05-2023,13:57:14.445,304304.55,6031002.05,NA,-1,1,0,0.8,40.03,173.16,214,NA,NA
22-05-2023,13:57:14.231,304304.53,6031002.15,NA,0,-3,1,0.81,40.01,173.18,214,NA,NA
22-05-2023,13:57:13.910,304304.51,6031002.3,NA,2,-2,1,0.81,39.99,173.22,214,NA,NA
22-05-2023,13:57:13.696,304304.5,6031002.4,NA,-2,5,-1,0.82,39.98,173.25,214,NA,NA
22-05-2023,13:57:13.483,304304.49,6031002.5,NA,-2,5,0,0.82,39.97,173.28,214,NA,NA
22-05-2023,13:57:13.162,304304.47,6031002.64,NA,-4,10,1,0.83,39.95,173.32,214,NA,NA
22-05-2023,13:57:12.948,304304.46,6031002.74,NA,-2,-4,1,0.84,39.94,173.33,214,NA,NA
22-05-2023,13:57:12.733,304304.46,6031002.83,NA,1,-1,1,0.84,39.94,173.34,214,NA,NA
22-05-2023,13:57:12.414,304304.45,6031002.97,NA,-1,-1,0,0.84,39.94,173.36,214,NA,NA
22-05-2023,13:57:12.200,304304.44,6031003.06,NA,-2,-8,2,0.84,39.93,173.36,214,NA,NA
22-05-2023,13:57:11.985,304304.44,6031003.16,NA,-3,-8,-2,0.83,39.94,173.35,214,NA,NA
22-05-2023,13:57:11.662,304304.43,6031003.29,NA,-3,-8,-2,0.82,39.96,173.37,214,NA,NA
22-05-2023,13:57:11.450,304304.44,6031003.38,NA,-1,-7,3,0.82,39.98,173.41,214,NA,NA
22-05-2023,13:57:11.236,304304.44,6031003.47,NA,0,8,-1,0.82,39.99,173.45,214,NA,NA
22-05-2023,13:57:10.914,304304.44,6031003.6,NA,0,17,-2,0.81,39.99,173.52,214,NA,NA
22-05-2023,13:57:10.700,304304.45,6031003.69,NA,-2,17,3,0.81,40.01,173.57,214,NA,NA
22-05-2023,13:57:10.486,304304.46,6031003.78,NA,-3,15,0,0.81,40.03,173.62,214,NA,NA
22-05-2023,13:57:10.166,304304.47,6031003.91,NA,-2,1,0,0.81,40.06,173.75,214,NA,NA
22-05-2023,13:57:09.953,304304.48,6031003.99,NA,-3,-1,-1,0.81,40.07,173.86,214,NA,NA
22-05-2023,13:57:09.738,304304.49,6031004.08,NA,-2,-3,0,0.81,40.07,173.96,214,NA,NA
22-05-2023,13:57:09.420,304304.5,6031004.21,NA,0,-7,2,0.82,40.07,174.16,214,NA,NA
22-05-2023,13:57:09.207,304304.51,6031004.3,NA,0,-7,2,0.82,40.11,174.27,214,NA,NA
22-05-2023,13:57:08.888,304304.53,6031004.43,NA,1,0,-1,0.82,40.13,174.43,214,NA,NA
22-05-2023,13:57:08.672,304304.54,6031004.52,NA,1,-8,-1,0.82,40.14,174.52,214,NA,NA
22-05-2023,13:57:08.458,304304.54,6031004.61,NA,-1,-1,3,0.82,40.14,174.61,214,NA,NA
22-05-2023,13:57:08.140,304304.55,6031004.75,NA,-2,-1,-5,0.82,40.16,174.72,214,NA,NA
22-05-2023,13:57:07.928,304304.56,6031004.84,NA,-1,-1,-3,0.81,40.19,174.79,214,NA,NA
22-05-2023,13:57:07.715,304304.56,6031004.94,NA,-2,1,-2,0.83,40.21,174.83,214,NA,NA
22-05-2023,13:57:07.395,304304.55,6031005.08,NA,0,1,-1,0.81,40.24,174.87,214,NA,NA
22-05-2023,13:57:07.181,304304.55,6031005.17,NA,0,1,0,0.8,40.25,174.89,214,NA,NA
22-05-2023,13:57:06.966,304304.55,6031005.27,NA,0,1,1,0.82,40.25,174.91,214,NA,NA
22-05-2023,13:57:06.645,304304.53,6031005.41,NA,0,1,1,0.79,40.26,174.94,214,NA,NA
22-05-2023,13:57:06.429,304304.53,6031005.51,NA,3,1,4,0.79,40.26,174.98,214,NA,NA
22-05-2023,13:57:06.215,304304.52,6031005.61,NA,3,3,14,0.79,40.28,175.04,214,NA,NA
22-05-2023,13:57:05.895,304304.51,6031005.76,NA,-9,-2,7,0.79,40.28,175.08,214,NA,NA
22-05-2023,13:57:05.683,304304.49,6031005.86,NA,-4,1,1,0.78,40.29,175.07,214,NA,NA
22-05-2023,13:57:05.469,304304.48,6031005.96,NA,7,1,-3,0.77,40.3,175.02,214,NA,NA
22-05-2023,13:57:05.149,304304.45,6031006.11,NA,1,0,-5,0.76,40.3,174.95,214,NA,NA
22-05-2023,13:57:04.934,304304.43,6031006.22,NA,1,0,-5,0.77,40.29,174.89,214,NA,NA
22-05-2023,13:57:04.721,304304.41,6031006.32,NA,3,-1,-11,0.75,40.3,174.77,214,NA,NA
22-05-2023,13:57:04.401,304304.37,6031006.48,NA,-2,2,-2,0.75,40.29,174.62,214,NA,NA
22-05-2023,13:57:04.187,304304.34,6031006.58,NA,-1,3,-3,0.74,40.29,174.53,214,NA,NA
22-05-2023,13:57:03.972,304304.32,6031006.68,NA,1,-1,-1,0.74,40.27,174.45,214,NA,NA
22-05-2023,13:57:03.655,304304.28,6031006.83,NA,-1,2,-2,0.74,40.26,174.32,214,NA,NA
22-05-2023,13:57:03.441,304304.25,6031006.94,NA,1,0,-1,0.74,40.24,174.23,214,NA,NA
22-05-2023,13:57:03.228,304304.22,6031007.04,NA,-1,1,-1,0.75,40.22,174.05,214,NA,NA
22-05-2023,13:57:02.907,304304.18,6031007.19,NA,-2,0,4,0.75,40.22,173.86,214,NA,NA
22-05-2023,13:57:02.695,304304.16,6031007.29,NA,4,-2,-4,0.74,40.2,173.76,214,NA,NA
22-05-2023,13:57:02.481,304304.13,6031007.39,NA,-3,0,0,0.75,40.18,173.67,214,NA,NA
22-05-2023,13:57:02.160,304304.09,6031007.55,NA,-9,-1,7,0.75,40.16,173.51,214,NA,NA
22-05-2023,13:57:01.945,304304.06,6031007.65,NA,-6,-2,5,0.75,40.15,173.42,214,NA,NA
22-05-2023,13:57:01.729,304304.04,6031007.75,NA,2,0,3,0.74,40.15,173.33,214,NA,NA
22-05-2023,13:57:01.409,304304.01,6031007.9,NA,-2,0,0,0.74,40.12,173.25,214,NA,NA
22-05-2023,13:57:01.194,304303.99,6031008,NA,-2,0,0,0.74,40.1,173.22,214,NA,NA
22-05-2023,13:57:00.979,304303.97,6031008.1,NA,1,0,-2,0.75,40.08,173.19,214,NA,NA
22-05-2023,13:57:00.661,304303.94,6031008.24,NA,0,1,-10,0.75,40.08,173.16,214,NA,NA
22-05-2023,13:57:00.446,304303.93,6031008.34,NA,7,-2,0,0.75,40.05,173.15,214,NA,NA
22-05-2023,13:57:00.234,304303.92,6031008.43,NA,6,-1,-1,0.75,40.04,173.14,214,NA,NA
22-05-2023,13:56:59.915,304303.9,6031008.57,NA,8,-2,0,0.77,40.03,173.09,214,NA,NA
22-05-2023,13:56:59.700,304303.89,6031008.66,NA,-1,-4,-3,0.77,40.03,173.08,214,NA,NA
22-05-2023,13:56:59.486,304303.88,6031008.76,NA,1,-5,-1,0.78,40.02,173.07,214,NA,NA
22-05-2023,13:56:59.166,304303.87,6031008.9,NA,2,-2,1,0.79,40.01,173.1,214,NA,NA
22-05-2023,13:56:58.951,304303.87,6031008.99,NA,5,-7,1,0.8,40.01,173.13,214,NA,NA
22-05-2023,13:56:58.735,304303.87,6031009.09,NA,5,-7,1,0.8,40.02,173.17,214,NA,NA
22-05-2023,13:56:58.412,304303.86,6031009.23,NA,2,-3,2,0.81,40,173.24,214,NA,NA
22-05-2023,13:56:58.197,304303.86,6031009.32,NA,-1,-3,1,0.82,39.99,173.28,214,NA,NA
22-05-2023,13:56:57.985,304303.86,6031009.41,NA,0,0,1,0.83,40,173.31,214,NA,NA
22-05-2023,13:56:57.665,304303.87,6031009.55,NA,-1,-6,0,0.82,40.01,173.38,214,NA,NA
22-05-2023,13:56:57.450,304303.87,6031009.64,NA,1,4,-1,0.82,40.02,173.42,214,NA,NA
22-05-2023,13:56:57.237,304303.87,6031009.74,NA,1,-13,1,0.82,40.02,173.47,214,NA,NA
22-05-2023,13:56:56.915,304303.88,6031009.87,NA,3,3,1,0.84,40.02,173.58,214,NA,NA
22-05-2023,13:56:56.701,304303.88,6031009.96,NA,1,2,0,0.84,40.03,173.65,214,NA,NA
22-05-2023,13:56:56.489,304303.88,6031010.05,NA,0,1,1,0.84,40.03,173.72,214,NA,NA
22-05-2023,13:56:56.167,304303.89,6031010.19,NA,-4,0,2,0.83,40.06,173.81,214,NA,NA
22-05-2023,13:56:55.953,304303.89,6031010.28,NA,-15,-4,3,0.83,40.08,173.85,214,NA,NA
22-05-2023,13:56:55.738,304303.9,6031010.37,NA,-15,-4,3,0.83,40.09,173.87,214,NA,NA
22-05-2023,13:56:55.416,304303.89,6031010.5,NA,0,-18,1,0.83,40.09,173.9,214,NA,NA
22-05-2023,13:56:55.203,304303.89,6031010.59,NA,-1,5,0,0.83,40.09,173.92,214,NA,NA
22-05-2023,13:56:54.989,304303.89,6031010.68,NA,-2,5,0,0.82,40.11,173.93,214,NA,NA
22-05-2023,13:56:54.669,304303.88,6031010.82,NA,-3,0,-3,0.82,40.14,173.89,214,NA,NA
22-05-2023,13:56:54.456,304303.87,6031010.91,NA,1,0,0,0.84,40.15,173.83,214,NA,NA
22-05-2023,13:56:54.242,304303.86,6031011,NA,0,1,-2,0.82,40.16,173.76,214,NA,NA
22-05-2023,13:56:53.922,304303.85,6031011.14,NA,0,1,-1,0.82,40.18,173.63,214,NA,NA
22-05-2023,13:56:53.709,304303.84,6031011.23,NA,-1,0,3,0.82,40.19,173.59,214,NA,NA
22-05-2023,13:56:53.389,304303.83,6031011.37,NA,-2,-1,5,0.82,40.2,173.57,214,NA,NA
22-05-2023,13:56:53.175,304303.81,6031011.47,NA,-2,-1,5,0.82,40.21,173.56,214,NA,NA
22-05-2023,13:56:52.962,304303.8,6031011.57,NA,2,1,2,0.82,40.21,173.57,214,NA,NA
22-05-2023,13:56:52.643,304303.78,6031011.71,NA,0,7,3,0.83,40.21,173.57,214,NA,NA
22-05-2023,13:56:52.429,304303.77,6031011.82,NA,0,4,2,0.82,40.22,173.58,214,NA,NA
22-05-2023,13:56:52.213,304303.76,6031011.92,NA,3,2,2,0.81,40.23,173.58,214,NA,NA
22-05-2023,13:56:51.894,304303.73,6031012.07,NA,-1,1,4,0.8,40.25,173.6,214,NA,NA
22-05-2023,13:56:51.680,304303.72,6031012.18,NA,0,1,5,0.81,40.25,173.62,214,NA,NA
22-05-2023,13:56:51.466,304303.7,6031012.28,NA,2,1,13,0.79,40.26,173.62,214,NA,NA
22-05-2023,13:56:51.144,304303.67,6031012.44,NA,1,-2,7,0.79,40.25,173.6,214,NA,NA
22-05-2023,13:56:50.932,304303.65,6031012.55,NA,-1,1,1,0.79,40.25,173.57,214,NA,NA
22-05-2023,13:56:50.717,304303.63,6031012.65,NA,-1,1,1,0.79,40.25,173.54,214,NA,NA
22-05-2023,13:56:50.395,304303.6,6031012.81,NA,-2,2,2,0.79,40.26,173.54,214,NA,NA
22-05-2023,13:56:50.183,304303.58,6031012.92,NA,2,2,3,0.79,40.24,173.55,214,NA,NA
22-05-2023,13:56:49.968,304303.57,6031013.03,NA,0,4,-1,0.78,40.22,173.56,214,NA,NA
22-05-2023,13:56:49.647,304303.54,6031013.19,NA,2,2,-5,0.78,40.21,173.57,214,NA,NA
22-05-2023,13:56:49.434,304303.53,6031013.3,NA,0,0,0,0.79,40.2,173.58,214,NA,NA
22-05-2023,13:56:49.220,304303.51,6031013.4,NA,0,3,-1,0.8,40.19,173.61,214,NA,NA
22-05-2023,13:56:48.901,304303.49,6031013.55,NA,0,0,1,0.78,40.18,173.66,214,NA,NA
22-05-2023,13:56:48.690,304303.48,6031013.66,NA,1,0,-1,0.78,40.18,173.73,214,NA,NA
22-05-2023,13:56:48.476,304303.46,6031013.76,NA,1,0,-1,0.78,40.16,173.78,214,NA,NA
22-05-2023,13:56:48.154,304303.45,6031013.92,NA,1,-1,-4,0.78,40.15,173.83,214,NA,NA
22-05-2023,13:56:47.942,304303.44,6031014.02,NA,-1,2,-2,0.78,40.13,173.85,214,NA,NA
22-05-2023,13:56:47.730,304303.43,6031014.12,NA,3,3,1,0.8,40.11,173.88,214,NA,NA
22-05-2023,13:56:47.408,304303.42,6031014.27,NA,0,2,5,0.78,40.1,173.95,214,NA,NA
22-05-2023,13:56:47.193,304303.41,6031014.37,NA,-2,3,3,0.78,40.08,173.99,214,NA,NA
22-05-2023,13:56:46.979,304303.41,6031014.47,NA,0,3,-3,0.78,40.07,174.02,214,NA,NA
22-05-2023,13:56:46.660,304303.4,6031014.62,NA,3,2,5,0.78,40.07,174.05,214,NA,NA
22-05-2023,13:56:46.446,304303.39,6031014.72,NA,3,0,-4,0.78,40.06,174.07,214,NA,NA
22-05-2023,13:56:46.231,304303.38,6031014.81,NA,2,-1,-1,0.78,40.05,174.07,214,NA,NA
22-05-2023,13:56:45.912,304303.37,6031014.96,NA,0,0,2,0.79,40.05,173.97,214,NA,NA
22-05-2023,13:56:45.696,304303.35,6031015.05,NA,1,0,0,0.79,40.03,173.88,214,NA,NA
22-05-2023,13:56:45.483,304303.34,6031015.15,NA,-1,2,6,0.79,40.02,173.8,214,NA,NA
22-05-2023,13:56:45.164,304303.32,6031015.29,NA,-1,2,6,0.79,40.01,173.66,214,NA,NA
22-05-2023,13:56:44.950,304303.31,6031015.38,NA,0,1,1,0.79,40,173.57,214,NA,NA
22-05-2023,13:56:44.738,304303.31,6031015.47,NA,0,-7,0,0.8,40,173.53,214,NA,NA
22-05-2023,13:56:44.416,304303.3,6031015.61,NA,0,2,1,0.8,40.01,173.52,214,NA,NA
22-05-2023,13:56:44.202,304303.29,6031015.71,NA,0,-1,0,0.79,40.01,173.53,214,NA,NA
22-05-2023,13:56:43.990,304303.29,6031015.8,NA,1,-5,-2,0.79,40.02,173.52,214,NA,NA
22-05-2023,13:56:43.669,304303.28,6031015.93,NA,-1,-3,2,0.79,40.03,173.53,214,NA,NA
22-05-2023,13:56:43.456,304303.28,6031016.02,NA,-1,-3,2,0.79,40.01,173.54,214,NA,NA
22-05-2023,13:56:43.242,304303.28,6031016.12,NA,-1,0,4,0.78,40.03,173.56,214,NA,NA
22-05-2023,13:56:42.921,304303.28,6031016.25,NA,-1,0,0,0.78,40.05,173.65,214,NA,NA
22-05-2023,13:56:42.707,304303.28,6031016.34,NA,0,0,1,0.79,40.06,173.7,214,NA,NA
22-05-2023,13:56:42.493,304303.28,6031016.43,NA,0,-2,3,0.79,40.07,173.75,214,NA,NA
22-05-2023,13:56:42.172,304303.28,6031016.57,NA,0,1,6,0.79,40.09,173.84,214,NA,NA
22-05-2023,13:56:41.959,304303.28,6031016.66,NA,0,0,9,0.79,40.09,173.91,214,NA,NA
22-05-2023,13:56:41.638,304303.29,6031016.8,NA,1,0,-2,0.79,40.09,173.97,214,NA,NA
22-05-2023,13:56:41.425,304303.29,6031016.9,NA,2,0,-3,0.79,40.1,174.03,214,NA,NA
22-05-2023,13:56:41.210,304303.28,6031016.99,NA,1,1,0,0.8,40.12,174.06,214,NA,NA
22-05-2023,13:56:40.890,304303.28,6031017.14,NA,0,4,5,0.8,40.12,174.09,214,NA,NA
22-05-2023,13:56:40.676,304303.27,6031017.24,NA,-3,-1,6,0.8,40.14,174.11,214,NA,NA
22-05-2023,13:56:40.464,304303.27,6031017.33,NA,1,1,4,0.8,40.15,174.13,214,NA,NA
22-05-2023,13:56:40.145,304303.26,6031017.48,NA,1,1,4,0.79,40.17,174.2,214,NA,NA
22-05-2023,13:56:39.930,304303.26,6031017.58,NA,1,0,3,0.79,40.17,174.25,214,NA,NA
22-05-2023,13:56:39.717,304303.25,6031017.67,NA,0,3,-1,0.79,40.17,174.33,214,NA,NA
22-05-2023,13:56:39.396,304303.25,6031017.82,NA,1,1,2,0.79,40.19,174.38,214,NA,NA
22-05-2023,13:56:39.181,304303.24,6031017.92,NA,0,1,1,0.79,40.2,174.39,214,NA,NA
22-05-2023,13:56:38.967,304303.23,6031018.03,NA,0,1,2,0.78,40.21,174.39,214,NA,NA
22-05-2023,13:56:38.647,304303.22,6031018.18,NA,1,2,1,0.78,40.2,174.36,214,NA,NA
22-05-2023,13:56:38.434,304303.2,6031018.28,NA,0,3,0,0.79,40.21,174.35,214,NA,NA
22-05-2023,13:56:38.220,304303.19,6031018.37,NA,1,0,1,0.78,40.21,174.33,214,NA,NA
22-05-2023,13:56:37.902,304303.17,6031018.52,NA,1,9,3,0.78,40.2,174.33,214,NA,NA
22-05-2023,13:56:37.689,304303.15,6031018.61,NA,1,9,3,0.78,40.21,174.32,214,NA,NA
22-05-2023,13:56:37.474,304303.13,6031018.71,NA,-1,2,-1,0.79,40.21,174.29,214,NA,NA
22-05-2023,13:56:37.154,304303.11,6031018.87,NA,4,-1,0,0.78,40.2,174.25,214,NA,NA
22-05-2023,13:56:36.940,304303.09,6031018.97,NA,1,0,-5,0.78,40.2,174.25,214,NA,NA
22-05-2023,13:56:36.727,304303.07,6031019.07,NA,0,0,-2,0.79,40.2,174.25,214,NA,NA
22-05-2023,13:56:36.407,304303.04,6031019.22,NA,1,0,-1,0.79,40.17,174.23,214,NA,NA
22-05-2023,13:56:36.193,304303.03,6031019.32,NA,0,1,0,0.79,40.16,174.22,214,NA,NA
22-05-2023,13:56:35.872,304303.01,6031019.48,NA,0,2,-1,0.8,40.17,174.22,214,NA,NA
