DATE,TIME,XR,YR,HEIGHT,TSS1,TSS2,TSS3,ALT,DEP,HEAD,LINE,DISCARD1,DISCARD2
22-05-2023,14:04:06.652,304300.5,6030991.88,NA,-3,0,2,0.76,40.09,175.33,216,NA,NA
22-05-2023,14:04:06.332,304300.49,6030992,NA,0,-5,-3,0.76,40.09,175.46,216,NA,NA
22-05-2023,14:04:06.116,304300.49,6030992.08,NA,-6,0,-4,0.75,40.09,175.57,216,NA,NA
22-05-2023,14:04:05.905,304300.49,6030992.16,NA,-6,0,-4,0.76,40.07,175.6,216,NA,NA
22-05-2023,14:04:05.583,304300.48,6030992.29,NA,5,0,-5,0.76,40.05,175.61,216,NA,NA
22-05-2023,14:04:05.369,304300.47,6030992.38,NA,5,-10,-6,0.76,40.05,175.61,216,NA,NA
22-05-2023,14:04:05.154,304300.46,6030992.47,NA,2,-3,-2,0.77,40.03,175.62,216,NA,NA
22-05-2023,14:04:04.835,304300.45,6030992.6,NA,2,8,-6,0.78,40.01,175.66,216,NA,NA
22-05-2023,14:04:04.622,304300.45,6030992.69,NA,8,6,-8,0.79,40.01,175.7,216,NA,NA
22-05-2023,14:04:04.408,304300.44,6030992.78,NA,-2,2,-6,0.79,40.01,175.73,216,NA,NA
22-05-2023,14:04:04.089,304300.44,6030992.91,NA,-6,1,-10,0.8,39.99,175.82,216,NA,NA
22-05-2023,14:04:03.876,304300.43,6030992.99,NA,-5,1,-12,0.81,40,175.9,216,NA,NA
22-05-2023,14:04:03.554,304300.43,6030993.13,NA,-5,2,-4,0.82,39.99,176.02,216,NA,NA
22-05-2023,14:04:03.340,304300.43,6030993.21,NA,-5,2,-4,0.82,39.99,176.11,216,NA,NA
22-05-2023,14:04:03.127,304300.43,6030993.29,NA,0,2,0,0.82,40,176.22,216,NA,NA
22-05-2023,14:04:02.807,304300.44,6030993.42,NA,0,-2,-3,0.82,40.01,176.32,216,NA,NA
22-05-2023,14:04:02.592,304300.44,6030993.51,NA,3,4,-5,0.81,40.02,176.41,216,NA,NA
22-05-2023,14:04:02.379,304300.44,6030993.59,NA,2,7,-5,0.81,40.01,176.5,216,NA,NA
22-05-2023,14:04:02.058,304300.44,6030993.73,NA,3,-4,-6,0.81,40.02,176.63,216,NA,NA
22-05-2023,14:04:01.845,304300.45,6030993.81,NA,3,-11,-3,0.81,40.04,176.7,216,NA,NA
22-05-2023,14:04:01.632,304300.44,6030993.9,NA,1,0,-3,0.8,40.07,176.81,216,NA,NA
22-05-2023,14:04:01.310,304300.44,6030994.03,NA,-1,3,-3,0.81,40.07,176.89,216,NA,NA
22-05-2023,14:04:01.097,304300.44,6030994.11,NA,-1,5,-4,0.82,40.07,176.9,216,NA,NA
22-05-2023,14:04:00.885,304300.43,6030994.2,NA,-1,5,-4,0.81,40.09,176.89,216,NA,NA
22-05-2023,14:04:00.565,304300.42,6030994.33,NA,-1,5,-2,0.81,40.1,176.88,216,NA,NA
22-05-2023,14:04:00.352,304300.41,6030994.41,NA,-1,2,-2,0.8,40.11,176.86,216,NA,NA
22-05-2023,14:04:00.137,304300.4,6030994.5,NA,-6,-1,-1,0.81,40.11,176.82,216,NA,NA
22-05-2023,14:03:59.816,304300.38,6030994.64,NA,-1,-1,-4,0.81,40.14,176.76,216,NA,NA
22-05-2023,14:03:59.601,304300.37,6030994.73,NA,-11,3,-5,0.8,40.16,176.72,216,NA,NA
22-05-2023,14:03:59.388,304300.35,6030994.82,NA,-3,-3,-1,0.8,40.14,176.67,216,NA,NA
22-05-2023,14:03:59.067,304300.33,6030994.96,NA,-1,-6,-2,0.79,40.14,176.56,216,NA,NA
22-05-2023,14:03:58.853,304300.31,6030995.05,NA,-1,0,-1,0.78,40.17,176.45,216,NA,NA
22-05-2023,14:03:58.639,304300.29,6030995.14,NA,1,6,-3,0.78,40.17,176.3,216,NA,NA
22-05-2023,14:03:58.320,304300.26,6030995.28,NA,-8,-2,-2,0.77,40.19,176.17,216,NA,NA
22-05-2023,14:03:58.106,304300.24,6030995.37,NA,0,5,-6,0.76,40.2,176.09,216,NA,NA
22-05-2023,14:03:57.895,304300.22,6030995.46,NA,0,5,-6,0.76,40.21,176.02,216,NA,NA
22-05-2023,14:03:57.574,304300.2,6030995.6,NA,4,4,-4,0.75,40.2,175.93,216,NA,NA
22-05-2023,14:03:57.360,304300.18,6030995.7,NA,0,5,-2,0.75,40.19,175.87,216,NA,NA
22-05-2023,14:03:57.146,304300.17,6030995.79,NA,3,-8,0,0.74,40.18,175.85,216,NA,NA
22-05-2023,14:03:56.826,304300.15,6030995.93,NA,-1,1,0,0.74,40.19,175.88,216,NA,NA
22-05-2023,14:03:56.612,304300.14,6030996.02,NA,2,-2,-3,0.74,40.2,175.9,216,NA,NA
22-05-2023,14:03:56.398,304300.13,6030996.12,NA,-1,-8,-3,0.74,40.18,175.91,216,NA,NA
22-05-2023,14:03:56.078,304300.1,6030996.26,NA,5,-16,-3,0.74,40.17,175.92,216,NA,NA
22-05-2023,14:03:55.863,304300.09,6030996.35,NA,0,1,-4,0.74,40.17,175.95,216,NA,NA
22-05-2023,14:03:55.650,304300.08,6030996.45,NA,0,0,-2,0.74,40.17,175.96,216,NA,NA
22-05-2023,14:03:55.332,304300.06,6030996.58,NA,0,0,-2,0.74,40.17,175.95,216,NA,NA
22-05-2023,14:03:55.118,304300.05,6030996.67,NA,-2,-1,-2,0.73,40.16,175.91,216,NA,NA
22-05-2023,14:03:54.905,304300.04,6030996.76,NA,-7,0,-4,0.73,40.15,175.88,216,NA,NA
22-05-2023,14:03:54.586,304300.03,6030996.9,NA,-6,-3,-4,0.73,40.15,175.85,216,NA,NA
22-05-2023,14:03:54.373,304300.02,6030996.98,NA,-10,3,-4,0.72,40.15,175.84,216,NA,NA
22-05-2023,14:03:54.052,304300.01,6030997.12,NA,0,-9,-3,0.72,40.16,175.87,216,NA,NA
22-05-2023,14:03:53.839,304300,6030997.21,NA,0,5,-1,0.73,40.15,175.86,216,NA,NA
22-05-2023,14:03:53.627,304299.99,6030997.3,NA,-3,4,-3,0.73,40.14,175.85,216,NA,NA
22-05-2023,14:03:53.307,304299.99,6030997.43,NA,-3,4,-3,0.73,40.15,175.88,216,NA,NA
22-05-2023,14:03:53.093,304299.98,6030997.52,NA,-3,0,-1,0.73,40.14,175.94,216,NA,NA
22-05-2023,14:03:52.882,304299.98,6030997.62,NA,-2,5,0,0.73,40.15,175.99,216,NA,NA
22-05-2023,14:03:52.560,304299.98,6030997.76,NA,-2,0,-3,0.74,40.14,176.02,216,NA,NA
22-05-2023,14:03:52.346,304299.97,6030997.85,NA,-2,3,-3,0.74,40.16,176.03,216,NA,NA
22-05-2023,14:03:52.133,304299.97,6030997.94,NA,0,14,-4,0.74,40.15,176.06,216,NA,NA
22-05-2023,14:03:51.812,304299.96,6030998.07,NA,-2,-1,-5,0.74,40.13,176.1,216,NA,NA
22-05-2023,14:03:51.600,304299.95,6030998.16,NA,-1,1,-1,0.75,40.13,176.12,216,NA,NA
22-05-2023,14:03:51.385,304299.95,6030998.25,NA,-1,-3,-2,0.75,40.16,176.13,216,NA,NA
22-05-2023,14:03:51.063,304299.94,6030998.39,NA,1,1,1,0.75,40.15,176.15,216,NA,NA
22-05-2023,14:03:50.850,304299.93,6030998.49,NA,0,-1,-4,0.75,40.13,176.16,216,NA,NA
22-05-2023,14:03:50.635,304299.92,6030998.58,NA,-1,1,0,0.74,40.14,176.17,216,NA,NA
22-05-2023,14:03:50.314,304299.91,6030998.72,NA,-1,1,0,0.75,40.14,176.18,216,NA,NA
22-05-2023,14:03:50.100,304299.91,6030998.81,NA,0,0,2,0.75,40.14,176.17,216,NA,NA
22-05-2023,14:03:49.885,304299.9,6030998.91,NA,-7,-1,-9,0.75,40.14,176.14,216,NA,NA
22-05-2023,14:03:49.562,304299.89,6030999.05,NA,0,0,-6,0.76,40.13,176.13,216,NA,NA
22-05-2023,14:03:49.348,304299.88,6030999.14,NA,0,-1,-5,0.76,40.14,176.12,216,NA,NA
22-05-2023,14:03:49.133,304299.87,6030999.23,NA,0,3,-5,0.76,40.12,176.12,216,NA,NA
22-05-2023,14:03:48.814,304299.86,6030999.37,NA,-2,0,-5,0.76,40.14,176.16,216,NA,NA
22-05-2023,14:03:48.600,304299.85,6030999.47,NA,5,-1,-6,0.76,40.14,176.19,216,NA,NA
22-05-2023,14:03:48.386,304299.85,6030999.56,NA,4,-1,-7,0.77,40.13,176.23,216,NA,NA
22-05-2023,14:03:48.064,304299.84,6030999.7,NA,-2,1,-14,0.77,40.13,176.27,216,NA,NA
22-05-2023,14:03:47.852,304299.83,6030999.79,NA,0,3,-8,0.78,40.13,176.29,216,NA,NA
22-05-2023,14:03:47.637,304299.82,6030999.88,NA,4,3,7,0.78,40.13,176.33,216,NA,NA
22-05-2023,14:03:47.317,304299.81,6031000.02,NA,4,3,7,0.78,40.14,176.36,216,NA,NA
22-05-2023,14:03:47.104,304299.81,6031000.11,NA,3,-1,18,0.78,40.12,176.38,216,NA,NA
22-05-2023,14:03:46.891,304299.8,6031000.2,NA,5,3,6,0.78,40.13,176.38,216,NA,NA
22-05-2023,14:03:46.572,304299.79,6031000.34,NA,4,-1,-5,0.79,40.12,176.41,216,NA,NA
22-05-2023,14:03:46.360,304299.78,6031000.43,NA,4,0,-2,0.79,40.13,176.47,216,NA,NA
22-05-2023,14:03:46.146,304299.77,6031000.52,NA,2,4,-4,0.79,40.12,176.53,216,NA,NA
22-05-2023,14:03:45.828,304299.76,6031000.65,NA,5,3,-4,0.8,40.13,176.63,216,NA,NA
22-05-2023,14:03:45.614,304299.75,6031000.74,NA,5,0,-3,0.81,40.12,176.65,216,NA,NA
22-05-2023,14:03:45.398,304299.74,6031000.83,NA,0,1,1,0.82,40.12,176.64,216,NA,NA
22-05-2023,14:03:45.078,304299.72,6031000.96,NA,-1,1,-3,0.82,40.12,176.57,216,NA,NA
22-05-2023,14:03:44.866,304299.71,6031001.05,NA,-1,1,-3,0.82,40.12,176.51,216,NA,NA
22-05-2023,14:03:44.651,304299.69,6031001.15,NA,0,1,-2,0.83,40.14,176.46,216,NA,NA
22-05-2023,14:03:44.334,304299.67,6031001.28,NA,-10,1,1,0.83,40.15,176.38,216,NA,NA
22-05-2023,14:03:44.120,304299.65,6031001.37,NA,-6,3,-4,0.82,40.16,176.3,216,NA,NA
22-05-2023,14:03:43.906,304299.64,6031001.46,NA,13,4,-4,0.82,40.17,176.23,216,NA,NA
22-05-2023,14:03:43.584,304299.61,6031001.6,NA,11,-3,-4,0.82,40.17,176.14,216,NA,NA
22-05-2023,14:03:43.370,304299.59,6031001.69,NA,-7,-6,-1,0.82,40.17,176.08,216,NA,NA
22-05-2023,14:03:43.156,304299.58,6031001.78,NA,-3,-12,-1,0.82,40.16,176.05,216,NA,NA
22-05-2023,14:03:42.835,304299.55,6031001.91,NA,5,-9,-4,0.81,40.18,176,216,NA,NA
22-05-2023,14:03:42.621,304299.54,6031002.01,NA,3,4,0,0.81,40.17,175.93,216,NA,NA
22-05-2023,14:03:42.302,304299.51,6031002.14,NA,3,4,0,0.8,40.19,175.87,216,NA,NA
22-05-2023,14:03:42.087,304299.5,6031002.24,NA,0,-4,-2,0.8,40.2,175.85,216,NA,NA
22-05-2023,14:03:41.874,304299.48,6031002.33,NA,-3,-3,-2,0.79,40.19,175.83,216,NA,NA
22-05-2023,14:03:41.553,304299.46,6031002.47,NA,-1,6,-3,0.79,40.18,175.81,216,NA,NA
22-05-2023,14:03:41.340,304299.45,6031002.56,NA,4,2,-3,0.78,40.17,175.81,216,NA,NA
22-05-2023,14:03:41.126,304299.44,6031002.66,NA,5,2,-3,0.78,40.19,175.81,216,NA,NA
22-05-2023,14:03:40.807,304299.42,6031002.8,NA,3,3,-9,0.78,40.19,175.81,216,NA,NA
22-05-2023,14:03:40.591,304299.41,6031002.9,NA,-6,1,-3,0.78,40.19,175.8,216,NA,NA
22-05-2023,14:03:40.376,304299.4,6031002.99,NA,-5,1,-3,0.78,40.16,175.79,216,NA,NA
22-05-2023,14:03:40.054,304299.38,6031003.14,NA,0,-2,-3,0.79,40.15,175.76,216,NA,NA
22-05-2023,14:03:39.841,304299.36,6031003.24,NA,0,-2,-3,0.79,40.16,175.72,216,NA,NA
22-05-2023,14:03:39.628,304299.35,6031003.34,NA,-4,6,-2,0.8,40.13,175.65,216,NA,NA
22-05-2023,14:03:39.311,304299.33,6031003.47,NA,2,0,-2,0.81,40.1,175.61,216,NA,NA
22-05-2023,14:03:39.097,304299.32,6031003.57,NA,2,-8,-2,0.81,40.1,175.61,216,NA,NA
22-05-2023,14:03:38.884,304299.31,6031003.66,NA,-1,4,-3,0.81,40.1,175.63,216,NA,NA
22-05-2023,14:03:38.563,304299.3,6031003.8,NA,-7,-1,-4,0.81,40.09,175.68,216,NA,NA
22-05-2023,14:03:38.347,304299.3,6031003.89,NA,-5,10,-3,0.81,40.1,175.72,216,NA,NA
22-05-2023,14:03:38.134,304299.29,6031003.99,NA,4,7,-6,0.81,40.09,175.76,216,NA,NA
22-05-2023,14:03:37.814,304299.29,6031004.12,NA,5,0,-3,0.79,40.1,175.9,216,NA,NA
22-05-2023,14:03:37.599,304299.29,6031004.21,NA,9,-2,-3,0.78,40.1,176,216,NA,NA
22-05-2023,14:03:37.385,304299.3,6031004.3,NA,1,1,-2,0.78,40.1,176.11,216,NA,NA
22-05-2023,14:03:37.064,304299.3,6031004.43,NA,-2,-2,-2,0.77,40.11,176.25,216,NA,NA
22-05-2023,14:03:36.851,304299.3,6031004.52,NA,-2,-2,-2,0.77,40.11,176.33,216,NA,NA
22-05-2023,14:03:36.637,304299.3,6031004.6,NA,-6,-2,-3,0.77,40.12,176.42,216,NA,NA
22-05-2023,14:03:36.319,304299.31,6031004.73,NA,2,2,-3,0.77,40.13,176.59,216,NA,NA
22-05-2023,14:03:36.105,304299.31,6031004.82,NA,-2,-1,0,0.77,40.14,176.65,216,NA,NA
22-05-2023,14:03:35.891,304299.31,6031004.91,NA,-3,6,-1,0.77,40.13,176.71,216,NA,NA
22-05-2023,14:03:35.570,304299.31,6031005.04,NA,-1,2,-1,0.78,40.14,176.78,216,NA,NA
22-05-2023,14:03:35.356,304299.31,6031005.13,NA,-6,2,1,0.77,40.16,176.83,216,NA,NA
22-05-2023,14:03:35.142,304299.31,6031005.22,NA,-2,-2,0,0.78,40.15,176.88,216,NA,NA
22-05-2023,14:03:34.823,304299.31,6031005.36,NA,-2,-2,0,0.78,40.17,176.96,216,NA,NA
22-05-2023,14:03:34.609,304299.31,6031005.45,NA,-4,1,2,0.77,40.2,176.97,216,NA,NA
22-05-2023,14:03:34.396,304299.3,6031005.54,NA,-4,2,-4,0.77,40.2,176.95,216,NA,NA
22-05-2023,14:03:34.075,304299.29,6031005.67,NA,-3,2,-3,0.77,40.18,176.9,216,NA,NA
22-05-2023,14:03:33.862,304299.28,6031005.76,NA,0,14,-2,0.77,40.19,176.85,216,NA,NA
22-05-2023,14:03:33.648,304299.27,6031005.85,NA,0,0,1,0.77,40.19,176.8,216,NA,NA
22-05-2023,14:03:33.329,304299.25,6031005.99,NA,0,2,-1,0.79,40.2,176.75,216,NA,NA
22-05-2023,14:03:33.115,304299.24,6031006.08,NA,-2,8,-1,0.78,40.2,176.71,216,NA,NA
22-05-2023,14:03:32.901,304299.22,6031006.17,NA,2,5,-3,0.78,40.2,176.68,216,NA,NA
22-05-2023,14:03:32.580,304299.2,6031006.31,NA,2,5,-2,0.78,40.21,176.66,216,NA,NA
22-05-2023,14:03:32.367,304299.19,6031006.41,NA,-2,8,-3,0.78,40.21,176.67,216,NA,NA
22-05-2023,14:03:32.154,304299.17,6031006.5,NA,2,6,-4,0.78,40.22,176.67,216,NA,NA
22-05-2023,14:03:31.832,304299.14,6031006.64,NA,2,6,-4,0.77,40.23,176.66,216,NA,NA
22-05-2023,14:03:31.618,304299.12,6031006.74,NA,2,4,3,0.77,40.24,176.62,216,NA,NA
22-05-2023,14:03:31.403,304299.11,6031006.83,NA,-3,8,-1,0.78,40.23,176.57,216,NA,NA
22-05-2023,14:03:31.081,304299.07,6031006.98,NA,-1,-3,-2,0.77,40.23,176.46,216,NA,NA
22-05-2023,14:03:30.867,304299.05,6031007.07,NA,1,3,-7,0.77,40.23,176.41,216,NA,NA
22-05-2023,14:03:30.548,304299.02,6031007.21,NA,1,15,0,0.76,40.22,176.32,216,NA,NA
22-05-2023,14:03:30.336,304299,6031007.31,NA,-1,9,-5,0.76,40.22,176.26,216,NA,NA
22-05-2023,14:03:30.121,304298.98,6031007.4,NA,-1,8,-2,0.76,40.24,176.21,216,NA,NA
22-05-2023,14:03:29.909,304298.97,6031007.5,NA,-2,1,-1,0.76,40.23,176.18,216,NA,NA
22-05-2023,14:03:29.585,304298.94,6031007.65,NA,-2,2,-3,0.76,40.21,176.12,216,NA,NA
22-05-2023,14:03:29.371,304298.93,6031007.74,NA,-2,2,-3,0.76,40.22,176.07,216,NA,NA
22-05-2023,14:03:29.051,304298.91,6031007.89,NA,-1,2,-2,0.75,40.22,176.01,216,NA,NA
22-05-2023,14:03:28.835,304298.9,6031007.98,NA,-2,1,-2,0.76,40.19,175.98,216,NA,NA
22-05-2023,14:03:28.621,304298.89,6031008.07,NA,-1,2,-1,0.76,40.19,175.94,216,NA,NA
22-05-2023,14:03:28.300,304298.87,6031008.22,NA,-1,-1,-4,0.77,40.19,175.89,216,NA,NA
22-05-2023,14:03:28.085,304298.86,6031008.31,NA,0,2,-4,0.77,40.18,175.86,216,NA,NA
22-05-2023,14:03:27.871,304298.84,6031008.41,NA,-2,1,-4,0.77,40.18,175.81,216,NA,NA
22-05-2023,14:03:27.656,304298.83,6031008.5,NA,-2,4,-1,0.77,40.17,175.77,216,NA,NA
22-05-2023,14:03:27.337,304298.81,6031008.64,NA,-5,-5,-4,0.77,40.18,175.72,216,NA,NA
22-05-2023,14:03:27.124,304298.8,6031008.73,NA,3,-1,-2,0.77,40.17,175.7,216,NA,NA
22-05-2023,14:03:26.805,304298.79,6031008.87,NA,-4,0,7,0.78,40.17,175.68,216,NA,NA
22-05-2023,14:03:26.590,304298.77,6031008.96,NA,-8,-1,0,0.78,40.17,175.66,216,NA,NA
22-05-2023,14:03:26.376,304298.76,6031009.06,NA,-8,-1,0,0.8,40.16,175.66,216,NA,NA
22-05-2023,14:03:26.056,304298.75,6031009.19,NA,-4,1,5,0.8,40.17,175.65,216,NA,NA
22-05-2023,14:03:25.841,304298.75,6031009.29,NA,-2,4,-2,0.8,40.17,175.66,216,NA,NA
22-05-2023,14:03:25.628,304298.74,6031009.38,NA,8,3,-2,0.79,40.18,175.69,216,NA,NA
22-05-2023,14:03:25.307,304298.73,6031009.52,NA,2,3,-3,0.78,40.16,175.71,216,NA,NA
22-05-2023,14:03:25.093,304298.72,6031009.61,NA,-2,3,3,0.78,40.18,175.72,216,NA,NA
22-05-2023,14:03:24.880,304298.71,6031009.7,NA,1,4,-1,0.78,40.19,175.75,216,NA,NA
22-05-2023,14:03:24.559,304298.71,6031009.84,NA,-3,2,3,0.77,40.19,175.81,216,NA,NA
22-05-2023,14:03:24.346,304298.7,6031009.93,NA,-3,1,0,0.76,40.21,175.85,216,NA,NA
22-05-2023,14:03:24.131,304298.7,6031010.02,NA,-5,-2,-1,0.75,40.21,175.87,216,NA,NA
22-05-2023,14:03:23.809,304298.69,6031010.16,NA,-5,-2,-1,0.74,40.23,175.86,216,NA,NA
22-05-2023,14:03:23.595,304298.68,6031010.25,NA,-2,-2,-3,0.72,40.25,175.83,216,NA,NA
22-05-2023,14:03:23.383,304298.66,6031010.34,NA,11,4,-4,0.72,40.26,175.78,216,NA,NA
22-05-2023,14:03:23.064,304298.64,6031010.48,NA,5,-6,-2,0.71,40.27,175.7,216,NA,NA
22-05-2023,14:03:22.851,304298.62,6031010.57,NA,2,-2,-2,0.71,40.26,175.67,216,NA,NA
22-05-2023,14:03:22.636,304298.6,6031010.67,NA,1,-2,-1,0.71,40.29,175.66,216,NA,NA
22-05-2023,14:03:22.317,304298.59,6031010.8,NA,-1,0,-1,0.71,40.27,175.69,216,NA,NA
22-05-2023,14:03:22.103,304298.58,6031010.89,NA,-2,4,0,0.7,40.28,175.72,216,NA,NA
22-05-2023,14:03:21.889,304298.57,6031010.98,NA,-4,6,-2,0.7,40.29,175.72,216,NA,NA
22-05-2023,14:03:21.567,304298.56,6031011.11,NA,-2,18,-1,0.7,40.29,175.72,216,NA,NA
22-05-2023,14:03:21.355,304298.55,6031011.21,NA,-2,18,-1,0.7,40.29,175.75,216,NA,NA
22-05-2023,14:03:21.142,304298.55,6031011.3,NA,-2,5,-1,0.71,40.27,175.82,216,NA,NA
22-05-2023,14:03:20.822,304298.55,6031011.45,NA,-4,3,1,0.7,40.28,176.01,216,NA,NA
22-05-2023,14:03:20.609,304298.55,6031011.55,NA,-4,7,-1,0.7,40.31,176.1,216,NA,NA
22-05-2023,14:03:20.396,304298.55,6031011.64,NA,-8,2,-2,0.7,40.3,176.17,216,NA,NA
22-05-2023,14:03:20.077,304298.55,6031011.79,NA,-13,4,-1,0.69,40.32,176.26,216,NA,NA
22-05-2023,14:03:19.864,304298.54,6031011.88,NA,-10,5,-1,0.71,40.32,176.32,216,NA,NA
22-05-2023,14:03:19.650,304298.55,6031011.98,NA,-3,3,-2,0.69,40.32,176.37,216,NA,NA
22-05-2023,14:03:19.329,304298.54,6031012.13,NA,-2,6,-1,0.69,40.33,176.42,216,NA,NA
22-05-2023,14:03:19.117,304298.54,6031012.23,NA,-2,7,0,0.7,40.33,176.41,216,NA,NA
22-05-2023,14:03:18.903,304298.53,6031012.33,NA,-2,7,0,0.71,40.31,176.38,216,NA,NA
22-05-2023,14:03:18.582,304298.52,6031012.48,NA,0,4,-2,0.73,40.31,176.33,216,NA,NA
22-05-2023,14:03:18.369,304298.52,6031012.58,NA,-2,-1,-1,0.74,40.3,176.3,216,NA,NA
22-05-2023,14:03:18.156,304298.51,6031012.68,NA,-1,1,-2,0.77,40.28,176.27,216,NA,NA
22-05-2023,14:03:17.834,304298.5,6031012.84,NA,-1,1,-8,0.82,40.25,176.25,216,NA,NA
22-05-2023,14:03:17.619,304298.49,6031012.94,NA,3,-1,-3,0.85,40.24,176.29,216,NA,NA
22-05-2023,14:03:17.407,304298.49,6031013.04,NA,8,-1,-9,0.86,40.24,176.39,216,NA,NA
22-05-2023,14:03:17.084,304298.5,6031013.21,NA,6,-1,1,0.85,40.18,176.6,216,NA,NA
22-05-2023,14:03:16.870,304298.5,6031013.33,NA,0,1,-1,0.86,40.16,176.54,216,NA,NA
22-05-2023,14:03:12.390,304298.33,6031013.47,NA,-11,-1,-3,0.81,40.2,175.13,216,NA,NA
22-05-2023,14:03:13.352,304298.42,6031013.5,NA,-2,15,-1,0.79,40.22,175.86,216,NA,NA
22-05-2023,14:03:11.320,304298.25,6031013.62,NA,0,-3,-1,0.83,40.16,174.77,216,NA,NA
22-05-2023,14:03:14.099,304298.43,6031013.62,NA,3,-3,-2,0.81,40.19,175.87,216,NA,NA
22-05-2023,14:03:10.360,304298.19,6031013.78,NA,1,10,-3,0.83,40.15,174.63,216,NA,NA
22-05-2023,14:03:15.377,304298.37,6031013.78,NA,0,-3,0,0.88,40.14,174.65,216,NA,NA
22-05-2023,14:03:09.610,304298.17,6031013.91,NA,-2,-3,1,0.82,40.15,174.56,216,NA,NA
22-05-2023,14:03:09.077,304298.16,6031013.99,NA,-3,8,-3,0.82,40.14,174.59,216,NA,NA
22-05-2023,14:03:08.647,304298.16,6031014.06,NA,-3,-4,0,0.83,40.15,174.61,216,NA,NA
22-05-2023,14:03:08.110,304298.16,6031014.14,NA,-5,-3,-1,0.84,40.13,174.62,216,NA,NA
22-05-2023,14:03:07.574,304298.15,6031014.22,NA,-9,-2,-2,0.85,40.15,174.45,216,NA,NA
22-05-2023,14:03:07.147,304298.15,6031014.29,NA,1,0,0,0.86,40.13,174.36,216,NA,NA
22-05-2023,14:03:06.612,304298.16,6031014.36,NA,2,9,-3,0.86,40.14,174.5,216,NA,NA
22-05-2023,14:03:06.078,304298.19,6031014.42,NA,2,2,-2,0.86,40.15,174.79,216,NA,NA
22-05-2023,14:03:05.651,304298.21,6031014.47,NA,2,6,-2,0.86,40.15,174.96,216,NA,NA
22-05-2023,14:03:05.115,304298.22,6031014.54,NA,9,5,-3,0.86,40.17,175.08,216,NA,NA
22-05-2023,14:03:04.581,304298.24,6031014.62,NA,-15,-1,0,0.86,40.16,175.2,216,NA,NA
22-05-2023,14:03:04.152,304298.25,6031014.69,NA,0,3,-6,0.85,40.18,175.32,216,NA,NA
22-05-2023,14:03:03.831,304298.25,6031014.75,NA,4,2,-2,0.85,40.21,175.39,216,NA,NA
22-05-2023,14:03:03.404,304298.26,6031014.84,NA,0,0,0,0.84,40.2,175.52,216,NA,NA
22-05-2023,14:03:03.085,304298.25,6031014.9,NA,-10,7,1,0.83,40.2,175.52,216,NA,NA
22-05-2023,14:03:02.553,304298.24,6031015.03,NA,-3,15,0,0.83,40.22,175.53,216,NA,NA
22-05-2023,14:03:02.338,304298.24,6031015.09,NA,1,2,2,0.83,40.23,175.53,216,NA,NA
22-05-2023,14:03:02.125,304298.23,6031015.15,NA,0,2,0,0.83,40.22,175.5,216,NA,NA
22-05-2023,14:03:01.806,304298.22,6031015.24,NA,2,2,-1,0.83,40.22,175.44,216,NA,NA
22-05-2023,14:03:01.592,304298.22,6031015.31,NA,2,-9,1,0.83,40.22,175.4,216,NA,NA
22-05-2023,14:03:01.377,304298.21,6031015.38,NA,0,1,-1,0.83,40.23,175.39,216,NA,NA
22-05-2023,14:03:01.056,304298.21,6031015.49,NA,1,-1,-1,0.83,40.21,175.44,216,NA,NA
22-05-2023,14:03:00.842,304298.21,6031015.56,NA,1,-12,0,0.83,40.2,175.5,216,NA,NA
22-05-2023,14:03:00.628,304298.2,6031015.64,NA,2,4,-3,0.82,40.2,175.65,216,NA,NA
22-05-2023,14:03:00.308,304298.2,6031015.76,NA,2,4,-3,0.82,40.2,175.87,216,NA,NA
22-05-2023,14:03:00.094,304298.2,6031015.84,NA,1,0,-1,0.82,40.19,176.02,216,NA,NA
22-05-2023,14:02:59.881,304298.19,6031015.93,NA,0,-1,0,0.82,40.18,176.15,216,NA,NA
22-05-2023,14:02:59.560,304298.18,6031016.05,NA,-2,2,-4,0.81,40.18,176.28,216,NA,NA
22-05-2023,14:02:59.347,304298.17,6031016.14,NA,2,-1,-4,0.81,40.18,176.33,216,NA,NA
22-05-2023,14:02:59.132,304298.16,6031016.22,NA,2,0,2,0.81,40.16,176.34,216,NA,NA
22-05-2023,14:02:58.812,304298.13,6031016.35,NA,0,1,4,0.81,40.17,176.31,216,NA,NA
22-05-2023,14:02:58.600,304298.12,6031016.43,NA,2,1,4,0.81,40.18,176.27,216,NA,NA
22-05-2023,14:02:58.386,304298.1,6031016.51,NA,4,-1,4,0.8,40.16,176.22,216,NA,NA
22-05-2023,14:02:58.066,304298.08,6031016.64,NA,0,-1,6,0.8,40.14,176.12,216,NA,NA
22-05-2023,14:02:57.853,304298.06,6031016.72,NA,-1,-1,5,0.8,40.14,176.05,216,NA,NA
22-05-2023,14:02:57.638,304298.04,6031016.8,NA,2,0,1,0.81,40.14,175.98,216,NA,NA
22-05-2023,14:02:57.318,304298.02,6031016.92,NA,2,0,1,0.81,40.14,175.87,216,NA,NA
22-05-2023,14:02:57.104,304298,6031017,NA,-3,1,1,0.82,40.13,175.85,216,NA,NA
22-05-2023,14:02:56.892,304297.99,6031017.08,NA,-2,0,2,0.82,40.11,175.84,216,NA,NA
22-05-2023,14:02:56.570,304297.97,6031017.2,NA,-1,-2,3,0.82,40.11,175.81,216,NA,NA
