DATE,TIME,XR,YR,HEIGHT,TSS1,TSS2,TSS3,ALT,DEP,HEAD,LINE,DISCARD1,DISCARD2
22-05-2023,14:05:02.407,304298.18,6030989.57,NA,-1,-10,-3,0.8,40.14,354.27,217,NA,NA
22-05-2023,14:05:02.619,304298.17,6030989.66,NA,0,-2,-2,0.8,40.16,354.32,217,NA,NA
22-05-2023,14:05:02.834,304298.16,6030989.74,NA,0,-3,-3,0.81,40.16,354.37,217,NA,NA
22-05-2023,14:05:03.154,304298.14,6030989.87,NA,0,-3,-3,0.81,40.16,354.43,217,NA,NA
22-05-2023,14:05:03.369,304298.14,6030989.96,NA,-1,-5,-4,0.82,40.13,354.41,217,NA,NA
22-05-2023,14:05:03.580,304298.13,6030990.05,NA,-1,-2,-2,0.82,40.16,354.38,217,NA,NA
22-05-2023,14:05:03.900,304298.12,6030990.18,NA,-1,0,-3,0.82,40.16,354.31,217,NA,NA
22-05-2023,14:05:04.114,304298.12,6030990.26,NA,0,-1,-2,0.82,40.16,354.25,217,NA,NA
22-05-2023,14:05:04.327,304298.11,6030990.35,NA,0,6,-2,0.82,40.17,354.21,217,NA,NA
22-05-2023,14:05:04.649,304298.1,6030990.48,NA,-1,2,-1,0.83,40.17,354.15,217,NA,NA
22-05-2023,14:05:04.864,304298.1,6030990.57,NA,-1,6,-1,0.83,40.17,354.1,217,NA,NA
22-05-2023,14:05:05.078,304298.1,6030990.66,NA,-1,4,-4,0.83,40.17,354.04,217,NA,NA
22-05-2023,14:05:05.399,304298.1,6030990.79,NA,-1,2,-3,0.84,40.16,353.94,217,NA,NA
22-05-2023,14:05:05.613,304298.1,6030990.88,NA,1,1,-2,0.84,40.18,353.87,217,NA,NA
22-05-2023,14:05:05.825,304298.1,6030990.97,NA,0,-15,-4,0.84,40.17,353.79,217,NA,NA
22-05-2023,14:05:06.148,304298.09,6030991.1,NA,0,-15,-4,0.85,40.17,353.6,217,NA,NA
22-05-2023,14:05:06.361,304298.09,6030991.19,NA,-1,-14,-3,0.85,40.17,353.54,217,NA,NA
22-05-2023,14:05:06.574,304298.08,6030991.28,NA,0,-7,-1,0.85,40.17,353.5,217,NA,NA
22-05-2023,14:05:06.895,304298.08,6030991.41,NA,-1,-3,-1,0.85,40.16,353.44,217,NA,NA
22-05-2023,14:05:07.109,304298.07,6030991.5,NA,1,-6,-4,0.86,40.15,353.38,217,NA,NA
22-05-2023,14:05:07.323,304298.07,6030991.58,NA,-6,6,-11,0.85,40.16,353.32,217,NA,NA
22-05-2023,14:05:07.644,304298.06,6030991.72,NA,4,4,-11,0.86,40.15,353.24,217,NA,NA
22-05-2023,14:05:07.857,304298.06,6030991.8,NA,-1,2,-14,0.86,40.14,353.22,217,NA,NA
22-05-2023,14:05:08.071,304298.05,6030991.89,NA,-1,2,-14,0.86,40.14,353.21,217,NA,NA
22-05-2023,14:05:08.392,304298.04,6030992.03,NA,-4,0,-11,0.86,40.14,353.2,217,NA,NA
22-05-2023,14:05:08.606,304298.03,6030992.12,NA,-4,0,-11,0.87,40.12,353.21,217,NA,NA
22-05-2023,14:05:08.820,304298.02,6030992.21,NA,-10,-1,-12,0.86,40.13,353.22,217,NA,NA
22-05-2023,14:05:09.141,304298.01,6030992.35,NA,-9,1,-13,0.86,40.13,353.23,217,NA,NA
22-05-2023,14:05:09.355,304298,6030992.44,NA,-10,0,-14,0.86,40.13,353.23,217,NA,NA
22-05-2023,14:05:09.569,304297.99,6030992.54,NA,-3,0,-4,0.87,40.11,353.21,217,NA,NA
22-05-2023,14:05:09.892,304297.98,6030992.68,NA,-11,1,-11,0.87,40.11,353.21,217,NA,NA
22-05-2023,14:05:10.106,304297.97,6030992.78,NA,-2,2,-8,0.87,40.09,353.21,217,NA,NA
22-05-2023,14:05:10.321,304297.96,6030992.87,NA,5,1,-21,0.88,40.11,353.2,217,NA,NA
22-05-2023,14:05:10.641,304297.95,6030993.01,NA,5,1,-4,0.87,40.1,353.13,217,NA,NA
22-05-2023,14:05:10.855,304297.94,6030993.11,NA,-2,2,-10,0.87,40.1,353.09,217,NA,NA
22-05-2023,14:05:11.068,304297.93,6030993.2,NA,-1,0,-10,0.87,40.1,353.05,217,NA,NA
22-05-2023,14:05:11.389,304297.92,6030993.34,NA,-1,0,-15,0.87,40.12,352.97,217,NA,NA
22-05-2023,14:05:11.602,304297.92,6030993.43,NA,-1,0,-15,0.87,40.11,352.94,217,NA,NA
22-05-2023,14:05:11.815,304297.91,6030993.52,NA,-1,0,-12,0.87,40.1,352.91,217,NA,NA
22-05-2023,14:05:12.135,304297.89,6030993.65,NA,1,0,-18,0.86,40.12,352.9,217,NA,NA
22-05-2023,14:05:12.349,304297.88,6030993.74,NA,0,0,-8,0.86,40.12,352.93,217,NA,NA
22-05-2023,14:05:12.563,304297.87,6030993.83,NA,0,1,-14,0.85,40.12,352.96,217,NA,NA
22-05-2023,14:05:12.884,304297.85,6030993.96,NA,-1,0,-17,0.85,40.14,353.05,217,NA,NA
22-05-2023,14:05:13.100,304297.83,6030994.05,NA,-2,0,-16,0.85,40.14,353.13,217,NA,NA
22-05-2023,14:05:13.315,304297.81,6030994.14,NA,0,1,-12,0.85,40.14,353.22,217,NA,NA
22-05-2023,14:05:13.636,304297.78,6030994.27,NA,0,1,-21,0.86,40.16,353.38,217,NA,NA
22-05-2023,14:05:13.850,304297.76,6030994.36,NA,1,1,-11,0.86,40.16,353.59,217,NA,NA
22-05-2023,14:05:14.063,304297.74,6030994.44,NA,1,1,-11,0.85,40.17,353.73,217,NA,NA
22-05-2023,14:05:14.384,304297.7,6030994.57,NA,-2,0,-15,0.85,40.18,353.93,217,NA,NA
22-05-2023,14:05:14.596,304297.68,6030994.66,NA,-2,-1,-14,0.85,40.2,354.06,217,NA,NA
22-05-2023,14:05:14.811,304297.66,6030994.74,NA,-1,1,-10,0.85,40.18,354.19,217,NA,NA
22-05-2023,14:05:15.130,304297.62,6030994.87,NA,-2,1,-15,0.84,40.18,354.39,217,NA,NA
22-05-2023,14:05:15.345,304297.6,6030994.95,NA,1,1,-17,0.84,40.19,354.55,217,NA,NA
22-05-2023,14:05:15.559,304297.58,6030995.04,NA,1,1,-12,0.84,40.19,354.65,217,NA,NA
22-05-2023,14:05:15.878,304297.56,6030995.17,NA,-1,0,-9,0.84,40.21,354.77,217,NA,NA
22-05-2023,14:05:16.091,304297.54,6030995.26,NA,-1,0,-11,0.84,40.24,354.83,217,NA,NA
22-05-2023,14:05:16.306,304297.53,6030995.34,NA,-2,1,-7,0.85,40.21,354.88,217,NA,NA
22-05-2023,14:05:16.626,304297.51,6030995.47,NA,0,-1,-6,0.85,40.22,354.89,217,NA,NA
22-05-2023,14:05:16.839,304297.51,6030995.56,NA,0,-1,-5,0.84,40.23,354.89,217,NA,NA
22-05-2023,14:05:17.157,304297.5,6030995.69,NA,0,-1,-5,0.84,40.23,354.9,217,NA,NA
22-05-2023,14:05:17.371,304297.49,6030995.77,NA,1,-2,-8,0.84,40.22,354.9,217,NA,NA
22-05-2023,14:05:17.584,304297.48,6030995.86,NA,0,0,-9,0.84,40.23,354.91,217,NA,NA
22-05-2023,14:05:17.902,304297.48,6030995.98,NA,-1,2,-10,0.83,40.24,354.9,217,NA,NA
22-05-2023,14:05:18.117,304297.47,6030996.07,NA,0,-5,-11,0.83,40.25,354.9,217,NA,NA
22-05-2023,14:05:18.331,304297.47,6030996.15,NA,-2,0,-11,0.83,40.25,354.9,217,NA,NA
22-05-2023,14:05:18.650,304297.45,6030996.28,NA,-1,0,-12,0.83,40.27,354.93,217,NA,NA
22-05-2023,14:05:18.865,304297.45,6030996.37,NA,-1,9,-10,0.83,40.24,354.94,217,NA,NA
22-05-2023,14:05:19.078,304297.44,6030996.45,NA,-1,9,-10,0.84,40.25,354.95,217,NA,NA
22-05-2023,14:05:19.397,304297.43,6030996.58,NA,1,2,-9,0.84,40.22,354.92,217,NA,NA
22-05-2023,14:05:19.611,304297.42,6030996.67,NA,-4,1,-9,0.85,40.24,354.88,217,NA,NA
22-05-2023,14:05:19.825,304297.42,6030996.76,NA,-2,4,-8,0.85,40.24,354.82,217,NA,NA
22-05-2023,14:05:20.146,304297.41,6030996.89,NA,-5,-9,-7,0.85,40.23,354.71,217,NA,NA
22-05-2023,14:05:20.362,304297.41,6030996.99,NA,-2,-11,-6,0.85,40.22,354.66,217,NA,NA
22-05-2023,14:05:20.574,304297.41,6030997.07,NA,-3,-4,-7,0.85,40.22,354.62,217,NA,NA
22-05-2023,14:05:20.896,304297.4,6030997.21,NA,-5,-3,-6,0.84,40.23,354.59,217,NA,NA
22-05-2023,14:05:21.110,304297.4,6030997.31,NA,-5,-1,-6,0.84,40.23,354.58,217,NA,NA
22-05-2023,14:05:21.325,304297.4,6030997.4,NA,-4,-3,-5,0.83,40.24,354.59,217,NA,NA
22-05-2023,14:05:21.645,304297.4,6030997.53,NA,-3,-2,-6,0.83,40.22,354.59,217,NA,NA
22-05-2023,14:05:21.857,304297.39,6030997.62,NA,-2,-2,-5,0.82,40.22,354.56,217,NA,NA
22-05-2023,14:05:22.071,304297.39,6030997.71,NA,-2,-2,-5,0.83,40.22,354.51,217,NA,NA
22-05-2023,14:05:22.390,304297.38,6030997.84,NA,0,1,-8,0.82,40.23,354.4,217,NA,NA
22-05-2023,14:05:22.603,304297.38,6030997.92,NA,0,-1,-8,0.82,40.21,354.32,217,NA,NA
22-05-2023,14:05:22.816,304297.37,6030998.01,NA,0,-3,-7,0.82,40.21,354.24,217,NA,NA
22-05-2023,14:05:23.136,304297.36,6030998.15,NA,0,-1,-7,0.82,40.2,354.19,217,NA,NA
22-05-2023,14:05:23.349,304297.35,6030998.24,NA,-4,-2,-8,0.81,40.21,354.17,217,NA,NA
22-05-2023,14:05:23.564,304297.35,6030998.33,NA,0,-2,-6,0.81,40.21,354.16,217,NA,NA
22-05-2023,14:05:23.885,304297.33,6030998.46,NA,10,-2,-7,0.81,40.19,354.19,217,NA,NA
22-05-2023,14:05:24.099,304297.33,6030998.55,NA,2,-4,-7,0.8,40.21,354.21,217,NA,NA
22-05-2023,14:05:24.314,304297.32,6030998.64,NA,-2,-2,-6,0.8,40.21,354.24,217,NA,NA
22-05-2023,14:05:24.632,304297.3,6030998.78,NA,-2,-2,-6,0.81,40.2,354.3,217,NA,NA
22-05-2023,14:05:24.846,304297.29,6030998.87,NA,0,-4,-6,0.81,40.2,354.38,217,NA,NA
22-05-2023,14:05:25.061,304297.28,6030998.96,NA,-8,-7,-5,0.82,40.2,354.41,217,NA,NA
22-05-2023,14:05:25.380,304297.27,6030999.1,NA,9,-6,-6,0.82,40.2,354.41,217,NA,NA
22-05-2023,14:05:25.594,304297.26,6030999.19,NA,11,-3,-5,0.82,40.19,354.39,217,NA,NA
22-05-2023,14:05:25.807,304297.26,6030999.28,NA,11,-11,-5,0.83,40.18,354.34,217,NA,NA
22-05-2023,14:05:26.128,304297.25,6030999.41,NA,3,-6,-5,0.83,40.19,354.23,217,NA,NA
22-05-2023,14:05:26.341,304297.25,6030999.5,NA,-1,-5,-8,0.83,40.17,354.11,217,NA,NA
22-05-2023,14:05:26.556,304297.25,6030999.59,NA,3,-8,-10,0.83,40.17,354.06,217,NA,NA
22-05-2023,14:05:26.876,304297.24,6030999.72,NA,-1,-1,-10,0.83,40.17,354,217,NA,NA
22-05-2023,14:05:27.090,304297.24,6030999.81,NA,-1,-1,-10,0.83,40.18,353.95,217,NA,NA
22-05-2023,14:05:27.409,304297.24,6030999.94,NA,5,-12,-9,0.84,40.18,353.86,217,NA,NA
22-05-2023,14:05:27.624,304297.23,6031000.03,NA,-6,2,-9,0.83,40.2,353.79,217,NA,NA
22-05-2023,14:05:27.840,304297.23,6031000.12,NA,-6,1,-18,0.83,40.2,353.7,217,NA,NA
22-05-2023,14:05:28.160,304297.23,6031000.25,NA,-3,-1,-9,0.83,40.2,353.63,217,NA,NA
22-05-2023,14:05:28.373,304297.22,6031000.34,NA,1,2,-5,0.83,40.21,353.6,217,NA,NA
22-05-2023,14:05:28.586,304297.22,6031000.42,NA,-3,0,-5,0.83,40.23,353.57,217,NA,NA
22-05-2023,14:05:28.906,304297.22,6031000.55,NA,-3,0,-5,0.83,40.24,353.5,217,NA,NA
22-05-2023,14:05:29.119,304297.21,6031000.64,NA,0,1,1,0.83,40.25,353.46,217,NA,NA
22-05-2023,14:05:29.332,304297.21,6031000.72,NA,-1,0,9,0.82,40.25,353.43,217,NA,NA
22-05-2023,14:05:29.652,304297.2,6031000.85,NA,-1,0,9,0.82,40.25,353.39,217,NA,NA
22-05-2023,14:05:29.866,304297.2,6031000.94,NA,3,2,12,0.82,40.25,353.37,217,NA,NA
22-05-2023,14:05:30.078,304297.19,6031001.02,NA,3,-1,-7,0.81,40.26,353.35,217,NA,NA
22-05-2023,14:05:30.399,304297.18,6031001.15,NA,2,0,5,0.81,40.26,353.34,217,NA,NA
22-05-2023,14:05:30.614,304297.18,6031001.24,NA,2,1,-2,0.81,40.26,353.34,217,NA,NA
22-05-2023,14:05:30.829,304297.17,6031001.33,NA,4,3,-2,0.82,40.26,353.35,217,NA,NA
22-05-2023,14:05:31.151,304297.16,6031001.46,NA,2,-1,-11,0.83,40.26,353.34,217,NA,NA
22-05-2023,14:05:31.365,304297.15,6031001.55,NA,-3,0,-5,0.83,40.26,353.32,217,NA,NA
22-05-2023,14:05:31.577,304297.15,6031001.64,NA,-3,3,-8,0.84,40.26,353.28,217,NA,NA
22-05-2023,14:05:31.897,304297.14,6031001.78,NA,-1,1,-9,0.84,40.25,353.21,217,NA,NA
22-05-2023,14:05:32.110,304297.14,6031001.87,NA,-1,1,-9,0.85,40.23,353.16,217,NA,NA
22-05-2023,14:05:32.324,304297.14,6031001.96,NA,-2,1,-10,0.85,40.22,353.1,217,NA,NA
22-05-2023,14:05:32.645,304297.13,6031002.1,NA,-1,1,-8,0.86,40.22,352.96,217,NA,NA
22-05-2023,14:05:32.858,304297.13,6031002.19,NA,-1,2,-7,0.85,40.22,352.91,217,NA,NA
22-05-2023,14:05:33.071,304297.12,6031002.28,NA,-2,0,-2,0.85,40.23,352.89,217,NA,NA
22-05-2023,14:05:33.394,304297.11,6031002.42,NA,-1,0,-11,0.84,40.23,352.87,217,NA,NA
22-05-2023,14:05:33.607,304297.1,6031002.51,NA,-2,0,-7,0.85,40.23,352.85,217,NA,NA
22-05-2023,14:05:33.822,304297.09,6031002.61,NA,-1,1,-1,0.84,40.22,352.83,217,NA,NA
22-05-2023,14:05:34.144,304297.07,6031002.74,NA,-2,-1,-8,0.85,40.23,352.81,217,NA,NA
22-05-2023,14:05:34.357,304297.06,6031002.83,NA,-2,0,-11,0.85,40.22,352.83,217,NA,NA
22-05-2023,14:05:34.572,304297.04,6031002.92,NA,-2,-1,-11,0.85,40.21,352.89,217,NA,NA
22-05-2023,14:05:34.893,304297.01,6031003.06,NA,-2,1,-9,0.85,40.2,353,217,NA,NA
22-05-2023,14:05:35.108,304296.99,6031003.15,NA,-2,1,-9,0.85,40.22,353.1,217,NA,NA
22-05-2023,14:05:35.321,304296.97,6031003.23,NA,-1,1,-13,0.85,40.2,353.23,217,NA,NA
22-05-2023,14:05:35.640,304296.93,6031003.37,NA,-2,-1,-15,0.85,40.2,353.51,217,NA,NA
22-05-2023,14:05:35.856,304296.91,6031003.45,NA,-1,1,-13,0.85,40.21,353.66,217,NA,NA
22-05-2023,14:05:36.068,304296.89,6031003.54,NA,-1,1,-7,0.85,40.21,353.82,217,NA,NA
22-05-2023,14:05:36.391,304296.85,6031003.67,NA,0,-2,-6,0.84,40.22,354.06,217,NA,NA
22-05-2023,14:05:36.604,304296.83,6031003.76,NA,-1,5,-6,0.84,40.22,354.23,217,NA,NA
22-05-2023,14:05:36.817,304296.8,6031003.85,NA,-1,3,-5,0.84,40.23,354.4,217,NA,NA
22-05-2023,14:05:37.137,304296.77,6031003.98,NA,-3,2,-3,0.83,40.23,354.59,217,NA,NA
22-05-2023,14:05:37.350,304296.75,6031004.07,NA,-2,6,-3,0.84,40.24,354.73,217,NA,NA
22-05-2023,14:05:37.564,304296.73,6031004.16,NA,-2,6,-3,0.83,40.26,354.8,217,NA,NA
22-05-2023,14:05:37.882,304296.7,6031004.29,NA,-2,-3,-1,0.82,40.25,354.86,217,NA,NA
22-05-2023,14:05:38.096,304296.68,6031004.38,NA,-3,1,-3,0.82,40.26,354.9,217,NA,NA
22-05-2023,14:05:38.309,304296.67,6031004.46,NA,-8,2,-1,0.81,40.26,354.95,217,NA,NA
22-05-2023,14:05:38.628,304296.64,6031004.59,NA,3,-4,-2,0.81,40.25,355,217,NA,NA
22-05-2023,14:05:38.842,304296.63,6031004.68,NA,4,-5,-3,0.8,40.26,355.05,217,NA,NA
22-05-2023,14:05:39.055,304296.62,6031004.77,NA,5,4,-3,0.8,40.27,355.08,217,NA,NA
22-05-2023,14:05:39.374,304296.6,6031004.89,NA,2,-10,-1,0.8,40.28,355.13,217,NA,NA
22-05-2023,14:05:39.589,304296.59,6031004.98,NA,-3,-2,-3,0.8,40.26,355.13,217,NA,NA
22-05-2023,14:05:39.804,304296.58,6031005.07,NA,-2,0,-4,0.81,40.25,355.12,217,NA,NA
22-05-2023,14:05:40.126,304296.57,6031005.2,NA,-2,0,-4,0.81,40.24,355.09,217,NA,NA
22-05-2023,14:05:40.341,304296.56,6031005.29,NA,-3,-4,-4,0.82,40.26,355.08,217,NA,NA
22-05-2023,14:05:40.554,304296.55,6031005.38,NA,-4,-1,-9,0.82,40.24,355.07,217,NA,NA
22-05-2023,14:05:40.874,304296.54,6031005.51,NA,-5,-1,-7,0.83,40.22,355.04,217,NA,NA
22-05-2023,14:05:41.087,304296.53,6031005.6,NA,0,-1,-5,0.83,40.22,355.02,217,NA,NA
22-05-2023,14:05:41.410,304296.52,6031005.74,NA,8,-8,-8,0.83,40.2,354.99,217,NA,NA
22-05-2023,14:05:41.624,304296.52,6031005.83,NA,8,-3,-11,0.82,40.2,354.95,217,NA,NA
22-05-2023,14:05:41.838,304296.51,6031005.92,NA,8,-4,-11,0.82,40.2,354.91,217,NA,NA
22-05-2023,14:05:42.159,304296.51,6031006.05,NA,13,4,-13,0.81,40.22,354.81,217,NA,NA
22-05-2023,14:05:42.373,304296.5,6031006.14,NA,-1,0,-10,0.8,40.2,354.76,217,NA,NA
22-05-2023,14:05:42.586,304296.5,6031006.23,NA,-3,-1,-9,0.8,40.2,354.72,217,NA,NA
22-05-2023,14:05:42.907,304296.49,6031006.37,NA,-5,0,-10,0.81,40.2,354.67,217,NA,NA
22-05-2023,14:05:43.120,304296.49,6031006.45,NA,-5,0,-10,0.8,40.2,354.64,217,NA,NA
22-05-2023,14:05:43.334,304296.49,6031006.54,NA,-1,0,-6,0.8,40.21,354.61,217,NA,NA
22-05-2023,14:05:43.654,304296.48,6031006.67,NA,-2,1,-8,0.8,40.22,354.59,217,NA,NA
22-05-2023,14:05:43.869,304296.47,6031006.76,NA,-7,1,-3,0.8,40.2,354.6,217,NA,NA
22-05-2023,14:05:44.083,304296.46,6031006.85,NA,-5,2,0,0.8,40.2,354.61,217,NA,NA
22-05-2023,14:05:44.403,304296.46,6031006.99,NA,3,1,0,0.8,40.2,354.58,217,NA,NA
22-05-2023,14:05:44.613,304296.46,6031007.08,NA,1,-1,-5,0.8,40.21,354.5,217,NA,NA
22-05-2023,14:05:44.822,304296.46,6031007.17,NA,0,2,-8,0.81,40.2,354.39,217,NA,NA
22-05-2023,14:05:45.140,304296.46,6031007.3,NA,0,2,-8,0.81,40.21,354.24,217,NA,NA
22-05-2023,14:05:45.354,304296.45,6031007.39,NA,-1,-1,-13,0.8,40.22,354.22,217,NA,NA
22-05-2023,14:05:45.566,304296.45,6031007.47,NA,-3,0,-12,0.81,40.21,354.2,217,NA,NA
22-05-2023,14:05:45.887,304296.45,6031007.61,NA,0,0,-12,0.8,40.22,354.12,217,NA,NA
22-05-2023,14:05:46.103,304296.45,6031007.7,NA,-2,3,-14,0.8,40.22,354.05,217,NA,NA
22-05-2023,14:05:46.317,304296.45,6031007.79,NA,-2,-1,-11,0.81,40.22,353.97,217,NA,NA
22-05-2023,14:05:46.637,304296.45,6031007.92,NA,-2,2,-7,0.81,40.2,353.84,217,NA,NA
22-05-2023,14:05:46.851,304296.45,6031008.01,NA,0,0,-6,0.82,40.21,353.67,217,NA,NA
22-05-2023,14:05:47.065,304296.46,6031008.1,NA,-1,1,-9,0.83,40.2,353.55,217,NA,NA
22-05-2023,14:05:47.387,304296.46,6031008.24,NA,0,1,-10,0.82,40.22,353.38,217,NA,NA
22-05-2023,14:05:47.600,304296.47,6031008.33,NA,-1,1,-13,0.83,40.19,353.28,217,NA,NA
22-05-2023,14:05:47.814,304296.47,6031008.42,NA,-2,0,-14,0.82,40.21,353.18,217,NA,NA
22-05-2023,14:05:48.134,304296.47,6031008.55,NA,-2,0,-14,0.83,40.2,353.05,217,NA,NA
22-05-2023,14:05:48.349,304296.47,6031008.64,NA,-1,0,-11,0.83,40.2,352.92,217,NA,NA
22-05-2023,14:05:48.564,304296.47,6031008.74,NA,-1,0,-10,0.83,40.19,352.83,217,NA,NA
22-05-2023,14:05:48.885,304296.47,6031008.88,NA,-1,-1,-9,0.83,40.2,352.74,217,NA,NA
22-05-2023,14:05:49.100,304296.47,6031008.97,NA,-3,2,-12,0.83,40.19,352.7,217,NA,NA
22-05-2023,14:05:49.311,304296.46,6031009.06,NA,-2,-1,-10,0.83,40.2,352.65,217,NA,NA
22-05-2023,14:05:49.628,304296.46,6031009.2,NA,0,1,-10,0.83,40.2,352.6,217,NA,NA
22-05-2023,14:05:49.839,304296.45,6031009.28,NA,0,1,-15,0.82,40.2,352.59,217,NA,NA
22-05-2023,14:05:50.157,304296.43,6031009.41,NA,-2,1,-9,0.82,40.19,352.61,217,NA,NA
22-05-2023,14:05:50.369,304296.42,6031009.5,NA,-2,1,-13,0.82,40.2,352.64,217,NA,NA
22-05-2023,14:05:50.583,304296.41,6031009.59,NA,-2,1,-13,0.82,40.21,352.66,217,NA,NA
22-05-2023,14:05:50.903,304296.38,6031009.72,NA,-1,0,-7,0.82,40.2,352.72,217,NA,NA
22-05-2023,14:05:51.116,304296.37,6031009.8,NA,-1,-3,-6,0.83,40.21,352.78,217,NA,NA
22-05-2023,14:05:51.329,304296.35,6031009.89,NA,-2,6,-8,0.83,40.2,352.87,217,NA,NA
22-05-2023,14:05:51.649,304296.32,6031010.02,NA,-1,0,-9,0.84,40.18,353.06,217,NA,NA
22-05-2023,14:05:51.862,304296.3,6031010.11,NA,-2,12,-7,0.84,40.19,353.17,217,NA,NA
22-05-2023,14:05:52.077,304296.27,6031010.19,NA,-2,9,-6,0.84,40.21,353.3,217,NA,NA
22-05-2023,14:05:52.399,304296.24,6031010.32,NA,-2,4,-6,0.85,40.21,353.53,217,NA,NA
22-05-2023,14:05:52.612,304296.22,6031010.4,NA,-3,3,-5,0.85,40.2,353.68,217,NA,NA
22-05-2023,14:05:52.824,304296.19,6031010.48,NA,-3,-6,-6,0.85,40.21,353.81,217,NA,NA
22-05-2023,14:05:53.146,304296.16,6031010.61,NA,-3,-6,-6,0.84,40.23,354.06,217,NA,NA
22-05-2023,14:05:53.360,304296.14,6031010.69,NA,-1,-1,-6,0.84,40.23,354.18,217,NA,NA
22-05-2023,14:05:53.572,304296.12,6031010.77,NA,-2,12,-6,0.84,40.22,354.29,217,NA,NA
22-05-2023,14:05:53.892,304296.09,6031010.89,NA,-1,-2,-7,0.83,40.23,354.44,217,NA,NA
22-05-2023,14:05:54.106,304296.08,6031010.98,NA,-1,-1,-8,0.83,40.23,354.52,217,NA,NA
22-05-2023,14:05:54.320,304296.06,6031011.06,NA,-3,3,-7,0.83,40.22,354.58,217,NA,NA
22-05-2023,14:05:54.640,304296.04,6031011.19,NA,-3,1,-6,0.84,40.22,354.63,217,NA,NA
22-05-2023,14:05:54.855,304296.03,6031011.27,NA,-1,-2,-6,0.83,40.22,354.63,217,NA,NA
22-05-2023,14:05:55.069,304296.02,6031011.36,NA,0,0,-6,0.83,40.22,354.61,217,NA,NA
22-05-2023,14:05:55.389,304296.01,6031011.49,NA,-1,-7,-7,0.83,40.21,354.56,217,NA,NA
22-05-2023,14:05:55.603,304296,6031011.58,NA,-1,-7,-7,0.83,40.2,354.52,217,NA,NA
22-05-2023,14:05:55.818,304296,6031011.67,NA,-1,-3,-5,0.83,40.19,354.46,217,NA,NA
22-05-2023,14:05:56.138,304295.99,6031011.8,NA,-3,-8,-6,0.83,40.16,354.35,217,NA,NA
22-05-2023,14:05:56.352,304295.99,6031011.89,NA,-2,-2,-5,0.83,40.18,354.22,217,NA,NA
