DATE,TIME,XR,YR,HEIGHT,TSS1,TSS2,TSS3,ALT,DEP,HEAD,LINE,DISCARD1,DISCARD2
22-05-2023,13:58:46.051,304303.3,6030991.56,NA,-1,4,1,0.86,40.1,354.37,215,NA,NA
22-05-2023,13:58:46.265,304303.26,6030991.64,NA,0,-13,3,0.86,40.08,354.62,215,NA,NA
22-05-2023,13:58:46.478,304303.22,6030991.72,NA,3,-4,4,0.86,40.07,354.87,215,NA,NA
22-05-2023,13:58:46.801,304303.16,6030991.84,NA,0,1,-5,0.86,40.06,355.25,215,NA,NA
22-05-2023,13:58:47.013,304303.12,6030991.92,NA,-2,0,3,0.87,40.05,355.49,215,NA,NA
22-05-2023,13:58:47.225,304303.08,6030992,NA,0,0,7,0.87,40.03,355.75,215,NA,NA
22-05-2023,13:58:47.545,304303.02,6030992.13,NA,0,0,7,0.88,40.03,356.24,215,NA,NA
22-05-2023,13:58:47.758,304302.99,6030992.21,NA,0,1,-2,0.88,40.01,356.48,215,NA,NA
22-05-2023,13:58:47.972,304302.95,6030992.29,NA,1,0,4,0.88,39.99,356.7,215,NA,NA
22-05-2023,13:58:48.291,304302.91,6030992.41,NA,-2,0,6,0.88,40,357,215,NA,NA
22-05-2023,13:58:48.504,304302.88,6030992.49,NA,-1,0,-1,0.88,40,357.17,215,NA,NA
22-05-2023,13:58:48.822,304302.84,6030992.61,NA,-2,1,-4,0.88,39.98,357.39,215,NA,NA
22-05-2023,13:58:49.036,304302.82,6030992.69,NA,1,3,-3,0.87,39.99,357.54,215,NA,NA
22-05-2023,13:58:49.250,304302.8,6030992.77,NA,-7,2,2,0.87,40,357.61,215,NA,NA
22-05-2023,13:58:49.568,304302.78,6030992.89,NA,-1,2,1,0.87,40.02,357.67,215,NA,NA
22-05-2023,13:58:49.782,304302.77,6030992.96,NA,-1,1,0,0.87,40.01,357.68,215,NA,NA
22-05-2023,13:58:49.993,304302.76,6030993.04,NA,-1,1,0,0.86,40.02,357.67,215,NA,NA
22-05-2023,13:58:50.315,304302.74,6030993.15,NA,1,2,0,0.87,40.02,357.64,215,NA,NA
22-05-2023,13:58:50.528,304302.74,6030993.23,NA,1,1,0,0.87,40.01,357.6,215,NA,NA
22-05-2023,13:58:50.743,304302.73,6030993.3,NA,-2,1,1,0.88,40.02,357.56,215,NA,NA
22-05-2023,13:58:51.064,304302.73,6030993.42,NA,-3,0,8,0.88,40.04,357.5,215,NA,NA
22-05-2023,13:58:51.278,304302.73,6030993.49,NA,1,1,6,0.89,40.03,357.45,215,NA,NA
22-05-2023,13:58:51.490,304302.73,6030993.57,NA,1,-1,10,0.89,40.03,357.41,215,NA,NA
22-05-2023,13:58:51.810,304302.73,6030993.68,NA,-1,1,7,0.9,40.04,357.32,215,NA,NA
22-05-2023,13:58:52.025,304302.73,6030993.75,NA,-5,1,4,0.9,40.07,357.24,215,NA,NA
22-05-2023,13:58:52.239,304302.74,6030993.82,NA,-2,1,2,0.9,40.08,357.11,215,NA,NA
22-05-2023,13:58:52.559,304302.75,6030993.93,NA,-2,1,2,0.9,40.08,356.96,215,NA,NA
22-05-2023,13:58:52.774,304302.76,6030994,NA,0,1,0,0.9,40.09,356.84,215,NA,NA
22-05-2023,13:58:52.988,304302.77,6030994.07,NA,-1,1,0,0.9,40.09,356.7,215,NA,NA
22-05-2023,13:58:53.309,304302.78,6030994.18,NA,-5,-3,4,0.89,40.11,356.48,215,NA,NA
22-05-2023,13:58:53.522,304302.79,6030994.25,NA,11,5,-1,0.89,40.12,356.33,215,NA,NA
22-05-2023,13:58:53.736,304302.8,6030994.32,NA,23,9,-1,0.89,40.14,356.13,215,NA,NA
22-05-2023,13:58:54.056,304302.82,6030994.42,NA,13,-4,0,0.89,40.17,355.97,215,NA,NA
22-05-2023,13:58:54.269,304302.83,6030994.49,NA,8,-5,-1,0.89,40.17,355.85,215,NA,NA
22-05-2023,13:58:54.482,304302.84,6030994.57,NA,-5,4,0,0.89,40.17,355.72,215,NA,NA
22-05-2023,13:58:54.801,304302.85,6030994.67,NA,2,4,-2,0.89,40.17,355.5,215,NA,NA
22-05-2023,13:58:55.013,304302.86,6030994.74,NA,2,4,-2,0.89,40.19,355.36,215,NA,NA
22-05-2023,13:58:55.226,304302.86,6030994.82,NA,-2,1,-6,0.89,40.2,355.21,215,NA,NA
22-05-2023,13:58:55.549,304302.87,6030994.93,NA,-3,0,-2,0.89,40.19,354.95,215,NA,NA
22-05-2023,13:58:55.764,304302.87,6030995,NA,-1,0,-3,0.89,40.19,354.84,215,NA,NA
22-05-2023,13:58:55.979,304302.87,6030995.08,NA,-6,1,3,0.89,40.2,354.75,215,NA,NA
22-05-2023,13:58:56.301,304302.87,6030995.19,NA,0,0,1,0.88,40.21,354.65,215,NA,NA
22-05-2023,13:58:56.517,304302.87,6030995.26,NA,4,1,8,0.88,40.21,354.61,215,NA,NA
22-05-2023,13:58:56.729,304302.86,6030995.34,NA,4,0,2,0.87,40.22,354.57,215,NA,NA
22-05-2023,13:58:57.048,304302.86,6030995.45,NA,7,1,6,0.86,40.23,354.53,215,NA,NA
22-05-2023,13:58:57.263,304302.85,6030995.53,NA,-3,0,-3,0.85,40.22,354.49,215,NA,NA
22-05-2023,13:58:57.477,304302.85,6030995.6,NA,-5,2,3,0.86,40.21,354.44,215,NA,NA
22-05-2023,13:58:57.797,304302.84,6030995.72,NA,-4,1,1,0.85,40.21,354.36,215,NA,NA
22-05-2023,13:58:58.010,304302.83,6030995.8,NA,-2,0,0,0.85,40.21,354.32,215,NA,NA
22-05-2023,13:58:58.330,304302.81,6030995.92,NA,-2,0,0,0.85,40.19,354.32,215,NA,NA
22-05-2023,13:58:58.544,304302.8,6030996,NA,-2,0,0,0.86,40.18,354.36,215,NA,NA
22-05-2023,13:58:58.757,304302.78,6030996.09,NA,-1,1,-1,0.85,40.17,354.43,215,NA,NA
22-05-2023,13:58:59.077,304302.75,6030996.21,NA,-9,-1,7,0.85,40.13,354.58,215,NA,NA
22-05-2023,13:58:59.290,304302.73,6030996.3,NA,-4,-1,6,0.85,40.13,354.66,215,NA,NA
22-05-2023,13:58:59.505,304302.72,6030996.38,NA,-1,2,1,0.86,40.14,354.72,215,NA,NA
22-05-2023,13:58:59.824,304302.69,6030996.51,NA,0,1,-6,0.86,40.11,354.77,215,NA,NA
22-05-2023,13:59:00.038,304302.68,6030996.6,NA,0,1,-6,0.85,40.1,354.78,215,NA,NA
22-05-2023,13:59:00.250,304302.67,6030996.68,NA,1,2,-5,0.86,40.08,354.78,215,NA,NA
22-05-2023,13:59:00.570,304302.65,6030996.81,NA,-2,0,-4,0.86,40.07,354.79,215,NA,NA
22-05-2023,13:59:00.784,304302.64,6030996.9,NA,-1,1,-3,0.86,40.06,354.78,215,NA,NA
22-05-2023,13:59:00.998,304302.63,6030996.98,NA,-1,1,3,0.86,40.05,354.77,215,NA,NA
22-05-2023,13:59:01.318,304302.62,6030997.11,NA,0,1,4,0.86,40.06,354.74,215,NA,NA
22-05-2023,13:59:01.531,304302.61,6030997.2,NA,0,0,-1,0.86,40.05,354.71,215,NA,NA
22-05-2023,13:59:01.746,304302.6,6030997.28,NA,0,0,-2,0.86,40.04,354.71,215,NA,NA
22-05-2023,13:59:02.068,304302.59,6030997.41,NA,0,1,1,0.86,40.05,354.75,215,NA,NA
22-05-2023,13:59:02.281,304302.57,6030997.5,NA,-2,1,-5,0.86,40.05,354.77,215,NA,NA
22-05-2023,13:59:02.494,304302.56,6030997.59,NA,-2,-2,-3,0.87,40.04,354.78,215,NA,NA
22-05-2023,13:59:02.815,304302.55,6030997.72,NA,-2,-2,-3,0.87,40.04,354.8,215,NA,NA
22-05-2023,13:59:03.027,304302.54,6030997.8,NA,-2,0,-1,0.87,40.04,354.83,215,NA,NA
22-05-2023,13:59:03.240,304302.53,6030997.89,NA,1,1,-8,0.85,40.05,354.89,215,NA,NA
22-05-2023,13:59:03.561,304302.51,6030998.02,NA,7,0,-7,0.85,40.05,354.94,215,NA,NA
22-05-2023,13:59:03.775,304302.5,6030998.1,NA,-4,1,0,0.85,40.05,354.97,215,NA,NA
22-05-2023,13:59:03.988,304302.49,6030998.18,NA,-1,1,9,0.85,40.07,354.99,215,NA,NA
22-05-2023,13:59:04.308,304302.47,6030998.31,NA,-1,0,-1,0.85,40.08,355.04,215,NA,NA
22-05-2023,13:59:04.518,304302.46,6030998.39,NA,2,0,-8,0.84,40.09,355.09,215,NA,NA
22-05-2023,13:59:04.839,304302.45,6030998.51,NA,1,2,-2,0.83,40.1,355.2,215,NA,NA
22-05-2023,13:59:05.053,304302.44,6030998.59,NA,-1,11,1,0.82,40.11,355.25,215,NA,NA
22-05-2023,13:59:05.266,304302.43,6030998.68,NA,-1,11,1,0.82,40.12,355.3,215,NA,NA
22-05-2023,13:59:05.588,304302.42,6030998.8,NA,-4,-1,0,0.81,40.13,355.32,215,NA,NA
22-05-2023,13:59:05.802,304302.42,6030998.89,NA,-11,3,0,0.81,40.13,355.3,215,NA,NA
22-05-2023,13:59:06.015,304302.42,6030998.97,NA,-4,-1,2,0.82,40.13,355.27,215,NA,NA
22-05-2023,13:59:06.228,304302.41,6030999.05,NA,4,-2,1,0.81,40.14,355.24,215,NA,NA
22-05-2023,13:59:06.546,304302.41,6030999.18,NA,0,-10,0,0.82,40.13,355.1,215,NA,NA
22-05-2023,13:59:06.757,304302.41,6030999.26,NA,-2,-3,-1,0.82,40.14,355.04,215,NA,NA
22-05-2023,13:59:07.079,304302.4,6030999.39,NA,-4,-6,0,0.81,40.15,354.98,215,NA,NA
22-05-2023,13:59:07.292,304302.4,6030999.47,NA,1,0,-1,0.82,40.15,354.94,215,NA,NA
22-05-2023,13:59:07.507,304302.39,6030999.56,NA,1,0,-1,0.81,40.15,354.91,215,NA,NA
22-05-2023,13:59:07.827,304302.38,6030999.68,NA,3,-1,0,0.82,40.15,354.87,215,NA,NA
22-05-2023,13:59:08.042,304302.38,6030999.77,NA,1,-2,0,0.83,40.15,354.82,215,NA,NA
22-05-2023,13:59:08.256,304302.37,6030999.85,NA,1,-1,-3,0.83,40.14,354.8,215,NA,NA
22-05-2023,13:59:08.576,304302.36,6030999.97,NA,-4,3,-5,0.84,40.14,354.81,215,NA,NA
22-05-2023,13:59:08.789,304302.35,6031000.06,NA,-3,3,-6,0.84,40.15,354.82,215,NA,NA
22-05-2023,13:59:09.002,304302.34,6031000.14,NA,0,2,-1,0.84,40.14,354.84,215,NA,NA
22-05-2023,13:59:09.322,304302.33,6031000.27,NA,-1,1,-1,0.84,40.14,354.84,215,NA,NA
22-05-2023,13:59:09.535,304302.32,6031000.36,NA,-1,1,1,0.84,40.13,354.81,215,NA,NA
22-05-2023,13:59:09.749,304302.31,6031000.45,NA,-4,0,3,0.85,40.13,354.78,215,NA,NA
22-05-2023,13:59:10.070,304302.29,6031000.58,NA,-4,0,0,0.85,40.11,354.76,215,NA,NA
22-05-2023,13:59:10.283,304302.28,6031000.67,NA,-4,0,0,0.85,40.12,354.76,215,NA,NA
22-05-2023,13:59:10.496,304302.27,6031000.75,NA,-7,0,1,0.85,40.11,354.8,215,NA,NA
22-05-2023,13:59:10.818,304302.25,6031000.88,NA,-4,2,2,0.86,40.12,354.88,215,NA,NA
22-05-2023,13:59:11.030,304302.24,6031000.97,NA,0,3,2,0.86,40.13,354.92,215,NA,NA
22-05-2023,13:59:11.246,304302.22,6031001.06,NA,3,1,-10,0.86,40.13,354.95,215,NA,NA
22-05-2023,13:59:11.564,304302.21,6031001.19,NA,3,1,-1,0.86,40.16,355.01,215,NA,NA
22-05-2023,13:59:11.777,304302.19,6031001.27,NA,-2,1,1,0.87,40.14,355.07,215,NA,NA
22-05-2023,13:59:11.991,304302.18,6031001.36,NA,1,2,3,0.87,40.13,355.14,215,NA,NA
22-05-2023,13:59:12.312,304302.16,6031001.49,NA,0,1,0,0.88,40.12,355.21,215,NA,NA
22-05-2023,13:59:12.526,304302.14,6031001.58,NA,0,1,-6,0.88,40.13,355.24,215,NA,NA
22-05-2023,13:59:12.738,304302.13,6031001.66,NA,0,1,-6,0.88,40.12,355.27,215,NA,NA
22-05-2023,13:59:13.058,304302.11,6031001.79,NA,0,2,-3,0.88,40.13,355.3,215,NA,NA
22-05-2023,13:59:13.271,304302.1,6031001.88,NA,0,1,-4,0.88,40.13,355.32,215,NA,NA
22-05-2023,13:59:13.484,304302.09,6031001.97,NA,-1,0,-5,0.88,40.13,355.33,215,NA,NA
22-05-2023,13:59:13.804,304302.08,6031002.1,NA,-1,2,-7,0.88,40.14,355.33,215,NA,NA
22-05-2023,13:59:14.016,304302.07,6031002.18,NA,0,2,-5,0.88,40.13,355.33,215,NA,NA
22-05-2023,13:59:14.338,304302.06,6031002.32,NA,-2,2,0,0.88,40.11,355.33,215,NA,NA
22-05-2023,13:59:14.550,304302.05,6031002.4,NA,-2,2,3,0.88,40.11,355.33,215,NA,NA
22-05-2023,13:59:14.763,304302.04,6031002.49,NA,-3,1,0,0.88,40.11,355.32,215,NA,NA
22-05-2023,13:59:15.082,304302.03,6031002.62,NA,-3,1,0,0.88,40.1,355.3,215,NA,NA
22-05-2023,13:59:15.296,304302.03,6031002.71,NA,-1,0,2,0.88,40.09,355.3,215,NA,NA
22-05-2023,13:59:15.510,304302.02,6031002.8,NA,-1,1,-4,0.87,40.08,355.31,215,NA,NA
22-05-2023,13:59:15.830,304302.01,6031002.93,NA,0,1,-1,0.87,40.09,355.32,215,NA,NA
22-05-2023,13:59:16.043,304302,6031003.02,NA,0,1,-9,0.87,40.09,355.32,215,NA,NA
22-05-2023,13:59:16.256,304301.99,6031003.12,NA,0,0,-1,0.87,40.09,355.31,215,NA,NA
22-05-2023,13:59:16.574,304301.98,6031003.25,NA,2,0,1,0.87,40.08,355.21,215,NA,NA
22-05-2023,13:59:16.788,304301.98,6031003.34,NA,0,-1,2,0.87,40.07,355.12,215,NA,NA
22-05-2023,13:59:17.000,304301.98,6031003.43,NA,0,2,2,0.86,40.07,355.04,215,NA,NA
22-05-2023,13:59:17.321,304301.98,6031003.58,NA,1,-1,1,0.86,40.06,354.93,215,NA,NA
22-05-2023,13:59:17.534,304301.98,6031003.67,NA,1,-1,1,0.86,40.06,354.81,215,NA,NA
22-05-2023,13:59:17.745,304301.98,6031003.76,NA,2,0,1,0.86,40.06,354.74,215,NA,NA
22-05-2023,13:59:18.063,304301.97,6031003.89,NA,-1,-1,-2,0.85,40.06,354.62,215,NA,NA
22-05-2023,13:59:18.277,304301.97,6031003.99,NA,0,0,1,0.85,40.06,354.53,215,NA,NA
22-05-2023,13:59:18.489,304301.97,6031004.08,NA,-2,0,2,0.85,40.06,354.43,215,NA,NA
22-05-2023,13:59:18.808,304301.98,6031004.22,NA,0,0,-1,0.85,40.06,354.25,215,NA,NA
22-05-2023,13:59:19.021,304301.98,6031004.31,NA,0,2,0,0.85,40.06,354.13,215,NA,NA
22-05-2023,13:59:19.234,304301.98,6031004.4,NA,-1,-8,-2,0.85,40.06,353.98,215,NA,NA
22-05-2023,13:59:19.554,304301.97,6031004.54,NA,0,-2,1,0.85,40.06,353.85,215,NA,NA
22-05-2023,13:59:19.769,304301.97,6031004.63,NA,0,-2,1,0.85,40.06,353.75,215,NA,NA
22-05-2023,13:59:19.983,304301.98,6031004.73,NA,0,5,0,0.85,40.06,353.66,215,NA,NA
22-05-2023,13:59:20.303,304301.97,6031004.86,NA,0,2,0,0.85,40.06,353.57,215,NA,NA
22-05-2023,13:59:20.515,304301.97,6031004.95,NA,-2,1,0,0.85,40.07,353.52,215,NA,NA
22-05-2023,13:59:20.834,304301.96,6031005.09,NA,0,1,0,0.85,40.07,353.53,215,NA,NA
22-05-2023,13:59:21.048,304301.95,6031005.17,NA,1,0,2,0.85,40.07,353.58,215,NA,NA
22-05-2023,13:59:21.261,304301.94,6031005.26,NA,0,-1,0,0.85,40.07,353.65,215,NA,NA
22-05-2023,13:59:21.583,304301.92,6031005.4,NA,0,-1,0,0.86,40.08,353.76,215,NA,NA
22-05-2023,13:59:21.795,304301.9,6031005.48,NA,0,2,0,0.85,40.09,353.84,215,NA,NA
22-05-2023,13:59:22.008,304301.88,6031005.57,NA,-1,8,-1,0.85,40.09,353.93,215,NA,NA
22-05-2023,13:59:22.326,304301.86,6031005.7,NA,-1,8,-1,0.84,40.11,354.07,215,NA,NA
22-05-2023,13:59:22.541,304301.83,6031005.78,NA,-3,6,1,0.83,40.12,354.24,215,NA,NA
22-05-2023,13:59:22.754,304301.81,6031005.87,NA,1,-6,0,0.83,40.13,354.35,215,NA,NA
22-05-2023,13:59:23.075,304301.78,6031006,NA,-2,-7,0,0.82,40.13,354.54,215,NA,NA
22-05-2023,13:59:23.288,304301.77,6031006.08,NA,-2,-1,0,0.82,40.13,354.67,215,NA,NA
22-05-2023,13:59:23.502,304301.75,6031006.16,NA,-3,-8,-1,0.83,40.13,354.79,215,NA,NA
22-05-2023,13:59:23.824,304301.71,6031006.29,NA,6,-8,-1,0.83,40.14,354.97,215,NA,NA
22-05-2023,13:59:24.036,304301.7,6031006.37,NA,4,-3,-1,0.83,40.14,355.14,215,NA,NA
22-05-2023,13:59:24.249,304301.68,6031006.45,NA,11,4,-2,0.83,40.14,355.24,215,NA,NA
22-05-2023,13:59:24.570,304301.65,6031006.57,NA,10,-2,0,0.83,40.15,355.4,215,NA,NA
22-05-2023,13:59:24.784,304301.63,6031006.65,NA,10,-2,0,0.83,40.15,355.48,215,NA,NA
22-05-2023,13:59:24.997,304301.61,6031006.74,NA,6,-8,-3,0.84,40.15,355.53,215,NA,NA
22-05-2023,13:59:25.317,304301.59,6031006.86,NA,2,-2,-1,0.84,40.16,355.59,215,NA,NA
22-05-2023,13:59:25.531,304301.58,6031006.94,NA,0,-8,-1,0.85,40.15,355.64,215,NA,NA
22-05-2023,13:59:25.744,304301.56,6031007.02,NA,-9,1,-1,0.85,40.15,355.69,215,NA,NA
22-05-2023,13:59:26.066,304301.54,6031007.15,NA,-1,1,-1,0.85,40.14,355.79,215,NA,NA
22-05-2023,13:59:26.279,304301.52,6031007.23,NA,-7,2,1,0.85,40.15,355.84,215,NA,NA
22-05-2023,13:59:26.493,304301.5,6031007.31,NA,-2,1,2,0.85,40.15,355.89,215,NA,NA
22-05-2023,13:59:26.814,304301.49,6031007.44,NA,-4,1,-1,0.86,40.15,355.94,215,NA,NA
22-05-2023,13:59:27.027,304301.48,6031007.52,NA,-2,1,0,0.87,40.14,355.96,215,NA,NA
22-05-2023,13:59:27.242,304301.47,6031007.61,NA,-12,0,3,0.87,40.13,355.96,215,NA,NA
22-05-2023,13:59:27.563,304301.46,6031007.74,NA,-12,0,3,0.87,40.13,355.94,215,NA,NA
22-05-2023,13:59:27.777,304301.45,6031007.83,NA,-6,1,10,0.87,40.13,355.92,215,NA,NA
22-05-2023,13:59:27.989,304301.44,6031007.91,NA,-2,-1,9,0.87,40.12,355.9,215,NA,NA
22-05-2023,13:59:28.309,304301.44,6031008.05,NA,-3,1,2,0.87,40.13,355.86,215,NA,NA
22-05-2023,13:59:28.521,304301.43,6031008.13,NA,-9,1,1,0.87,40.12,355.84,215,NA,NA
22-05-2023,13:59:28.735,304301.42,6031008.22,NA,-7,1,-5,0.86,40.12,355.82,215,NA,NA
22-05-2023,13:59:29.056,304301.42,6031008.35,NA,4,0,2,0.86,40.1,355.75,215,NA,NA
22-05-2023,13:59:29.272,304301.41,6031008.45,NA,1,2,3,0.86,40.11,355.69,215,NA,NA
22-05-2023,13:59:29.485,304301.41,6031008.54,NA,-2,1,0,0.86,40.11,355.62,215,NA,NA
22-05-2023,13:59:29.807,304301.41,6031008.67,NA,1,3,1,0.86,40.1,355.51,215,NA,NA
22-05-2023,13:59:30.020,304301.41,6031008.76,NA,1,3,1,0.86,40.09,355.42,215,NA,NA
22-05-2023,13:59:30.341,304301.41,6031008.9,NA,-2,3,-3,0.86,40.1,355.24,215,NA,NA
22-05-2023,13:59:30.553,304301.41,6031008.99,NA,-2,2,-4,0.86,40.08,355.15,215,NA,NA
22-05-2023,13:59:30.769,304301.4,6031009.09,NA,-1,0,1,0.86,40.07,355.07,215,NA,NA
22-05-2023,13:59:31.091,304301.4,6031009.23,NA,-2,-1,-6,0.86,40.04,354.97,215,NA,NA
22-05-2023,13:59:31.306,304301.39,6031009.32,NA,0,1,3,0.85,40.05,354.93,215,NA,NA
22-05-2023,13:59:31.520,304301.39,6031009.41,NA,-1,2,5,0.86,40.04,354.89,215,NA,NA
22-05-2023,13:59:31.840,304301.38,6031009.55,NA,-1,2,2,0.86,40.04,354.78,215,NA,NA
22-05-2023,13:59:32.053,304301.38,6031009.64,NA,-1,0,0,0.86,40.03,354.7,215,NA,NA
22-05-2023,13:59:32.267,304301.38,6031009.73,NA,-1,1,-5,0.86,40.02,354.62,215,NA,NA
22-05-2023,13:59:32.589,304301.37,6031009.87,NA,1,-2,0,0.86,40.01,354.54,215,NA,NA
22-05-2023,13:59:32.802,304301.37,6031009.96,NA,1,-2,0,0.87,39.99,354.5,215,NA,NA
22-05-2023,13:59:33.016,304301.36,6031010.05,NA,-1,-1,1,0.87,39.99,354.47,215,NA,NA
22-05-2023,13:59:33.336,304301.36,6031010.18,NA,-2,1,1,0.88,39.99,354.42,215,NA,NA
22-05-2023,13:59:33.551,304301.35,6031010.27,NA,-1,0,0,0.88,39.98,354.4,215,NA,NA
22-05-2023,13:59:33.764,304301.35,6031010.36,NA,1,-1,-1,0.89,39.98,354.38,215,NA,NA
22-05-2023,13:59:34.084,304301.34,6031010.5,NA,-1,1,-1,0.89,39.99,354.36,215,NA,NA
22-05-2023,13:59:34.298,304301.33,6031010.59,NA,-2,1,0,0.89,39.99,354.35,215,NA,NA
22-05-2023,13:59:34.512,304301.33,6031010.67,NA,-2,1,0,0.89,39.99,354.35,215,NA,NA
22-05-2023,13:59:34.833,304301.32,6031010.8,NA,0,0,0,0.88,39.98,354.4,215,NA,NA
22-05-2023,13:59:35.046,304301.31,6031010.89,NA,-1,4,0,0.88,39.99,354.44,215,NA,NA
22-05-2023,13:59:35.259,304301.3,6031010.98,NA,-2,0,1,0.87,40.01,354.48,215,NA,NA
22-05-2023,13:59:35.581,304301.29,6031011.1,NA,-2,0,1,0.86,40.04,354.51,215,NA,NA
22-05-2023,13:59:35.795,304301.29,6031011.19,NA,-2,11,0,0.86,40.04,354.5,215,NA,NA
22-05-2023,13:59:36.008,304301.28,6031011.27,NA,-2,4,-2,0.85,40.04,354.48,215,NA,NA
22-05-2023,13:59:36.328,304301.28,6031011.39,NA,-1,9,1,0.84,40.07,354.41,215,NA,NA
22-05-2023,13:59:36.540,304301.27,6031011.47,NA,1,0,-1,0.84,40.07,354.33,215,NA,NA
22-05-2023,13:59:36.753,304301.27,6031011.55,NA,-3,0,1,0.84,40.09,354.28,215,NA,NA
22-05-2023,13:59:37.073,304301.26,6031011.67,NA,-2,-6,1,0.84,40.12,354.2,215,NA,NA
22-05-2023,13:59:37.287,304301.25,6031011.75,NA,-2,-3,1,0.83,40.13,354.15,215,NA,NA
